ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,url,title,text,n_tokens_raw,n_tokens,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,pre,2021-02-02 05:01:15,investorplace.com,https://investorplace.com/2021/02/7-pharmaceutical-stocks-with-compelling-pipelines/,7 Pharmaceutical Stocks With Compelling Pipelines,"7 Pharmaceutical Stocks With Compelling Pipelines
Covid-19 vaccines are getting all the glory after multi-bagger returns last year but these seven pharmaceutical stocks have a strong future ahead. The post 7 Pharmaceutical Stocks With Compelling Pipelines appeared first on InvestorPlace.",39.0,25.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.04,0.0,0.04,0.0,0.08,0.04
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,pre,2021-02-03 07:38:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-reports-full-year-and-fourth-quarter-2020-financial-results-301221231.html,AbbVie Reports Full-Year and Fourth-Quarter 2020 Financial Results,"AbbVie Reports Full-Year and Fourth-Quarter 2020 Financial Results
NORTH CHICAGO, Ill., Feb. 3, 2021 /PRNewswire/ -- AbbVie (NYSE: ABBV) announced financial results for the fourth quarter and full year ended December 31, 2020. ""We successfully completed the transformative Allergan acquisition and delivered another year of strong results in 2020, despite...",45.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,pre,2021-02-03 07:50:51,marketwatch.com,https://www.marketwatch.com/story/abbvie-stock-rallies-after-profit-and-revenue-beats-upbeat-outlook-2021-02-03,"AbbVie stock rallies after profit and revenue beats, upbeat outlook","AbbVie stock rallies after profit and revenue beats, upbeat outlook
Shares of AbbVie Inc. rallied 1.7% in premarket trading Wednesday, after the biopharmaceutical company reported fourth-quarter profit and revenue that beat expectations, and provided an upbeat full-year outlook. Net income dropped to $36 million, or 1 cent a share, from $2.80 billion, or $1.88 a share, in the year-ago period.",58.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,-0.027777777777777776
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,pre,2021-02-03 07:54:46,benzinga.com,https://www.benzinga.com/news/earnings/21/02/19463017/abbvie-q4-earnings-insights,AbbVie: Q4 Earnings Insights,"AbbVie: Q4 Earnings Insights
Shares of AbbVie (NYSE:ABBV) rose 1.1% in pre-market trading after the company reported Q4 results. Quarterly Results Earnings per share rose 32.13% over the past year to $2.92, which beat the estimate of $2.85.",36.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-10 08:15:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-and-caribou-biosciences-announce-collaboration-and-license-agreement-for-car-t-cell-products-301225509.html,AbbVie and Caribou Biosciences Announce Collaboration and License Agreement for CAR-T Cell Products,"AbbVie and Caribou Biosciences Announce Collaboration and License Agreement for CAR-T Cell Products
NORTH CHICAGO, Ill. and BERKELEY, Calif., Feb. 10, 2021 /PRNewswire/ -- AbbVie (NYSE: ABBV) and Caribou Biosciences, Inc., a leading clinical-stage CRISPR genome editing biotechnology company, announced today that they have entered into a collaboration and license agreement for the...",52.0,28.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-10 17:54:20,gurufocus.com,https://www.gurufocus.com/news/1356156/guess-which-stocks-warren-buffett-bought-4thquarter-contest,Guess Which Stocks Warren Buffett Bought: 4th-Quarter Contest,"Guess Which Stocks Warren Buffett Bought: 4th-Quarter Contest
GuruFocus runs a contest every quarter in which people guess the stocks they think Warren Buffett (Trades, Portfolio) might have bought. The fourth-quarter contest begins today.",36.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-11 12:06:18,zacks.com,https://www.zacks.com/stock/news/1261741/abbvie-abbv-inks-car-t-deal-gets-botox-label-expansion-nod,"AbbVie (ABBV) Inks CAR T Deal, Gets Botox Label Expansion Nod","AbbVie (ABBV) Inks CAR T Deal, Gets Botox Label Expansion Nod
AbbVie (ABBV) signs an agreement to research and develop two new CAR-T cell therapies. The FDA approves label expansion of Botox for pediatric patients.",36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-13 17:23:14,invezz.com,https://invezz.com/news/2021/02/13/abbvie-shares-continue-to-trade-in-a-bull-market-after-better-than-expected-q4-results/,AbbVie shares continue to trade in a bull market after better than expected Q4 results,"AbbVie shares continue to trade in a bull market after better than expected Q4 results
AbbVie (NYSE: ABBV) shares weakened last week by more than 3%, and the current price stands around $104. According to analysts, it's not hard to find reasons to invest in AbbVie, and as long the price is above $90, there is no risk of the trend reversal.",60.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-16 15:12:50,seekingalpha.com,https://seekingalpha.com/article/4406400-2-of-5-highest-yielding-aristocrats-offer-potential-upside-right-now-video,2 Of The 5 Highest Yielding Aristocrats Offer Potential Upside Right Now (Video),"2 Of The 5 Highest Yielding Aristocrats Offer Potential Upside Right Now (Video)
The top 5 highest yielding Dividend Aristocrats offer dividend yields double those of the member index. AT&T has a potential 20% upside to go along with their 7% dividend yield.",39.0,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-16 16:44:00,marketwatch.com,https://www.marketwatch.com/story/berkshire-hathaway-ups-drug-stock-stakes-while-trimming-apple-11613511846,Berkshire Hathaway ups drug-stock stakes while trimming Apple,"Berkshire Hathaway ups drug-stock stakes while trimming Apple
Warren Buffett's Berkshire Hathaway Inc. BRK.ABRK.B loaded up on drug, telecom and oil stocks while trimming its position in Apple Inc. AAPL over the past quarter, according to a Securities and Exchange Commission filing late Tuesday. Berkshire increased its stake in Abbvie Inc. ABBV by 20%, Bristol-Myers Squibb Co. BMY by 11%, and Merck & Co. MRK by 28%.",68.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,2021-02-03,2021-02-03,,2021-02-03,2021-02-03T09:00:00-05:00,0,2021-02-03,post,2021-02-17 21:13:03,zacks.com,https://www.zacks.com/stock/news/1265011/3-great-blue-chip-dividend-stocks-to-buy-now-with-dow-at-records,3 Great Blue Chip Dividend Stocks to Buy Now with Dow at Records,"3 Great Blue Chip Dividend Stocks to Buy Now with Dow at Records
Investors should always be on the lookout for ways to diversify and bolster their portfolios. One great place to start is with large cap stocks that pay solid dividends.",41.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-18 19:58:24,seekingalpha.com,https://seekingalpha.com/article/4419694-2-fast-growing-dividend-aristocrats-for-rich-retirement,2 Fast-Growing Dividend Aristocrats For A Rich Retirement,"2 Fast-Growing Dividend Aristocrats For A Rich Retirement
The market continues to march higher, powered by daily increases in earnings growth expectations. However, the market is now 36% historically overvalued. Over the next five years, analysts expect just 4.3% annual returns from the S&P 500. And over the next 30+ years 7.9%. The dividend aristocrats are expected to deliver 10.6% returns.",56.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,-0.029411764705882353
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-19 18:39:00,reuters.com,https://www.reuters.com/article/us-usa-opioids-litigation/jj-other-drugmakers-go-to-trial-in-california-in-50-billion-case-over-deadly-legacy-of-opioids-idUSKBN2C611N,"J&J, other drugmakers go to trial in California in $50 billion case over 'deadly legacy' of opioids","J&J, other drugmakers go to trial in California in $50 billion case over 'deadly legacy' of opioids
Four drugmakers helped cause the deadly U.S. opioid epidemic by deceptively marketing their drugs and downplaying their addictive risks, a lawyer for several California counties argued on Monday at the start of multibillion-dollar trial.",53.0,27.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,-0.07407407407407407
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-21 09:54:29,seekingalpha.com,https://seekingalpha.com/article/4420239-abbvie-dividend-aristocrat-five-percent-yield,AbbVie: Dividend Aristocrat With A 5% Dividend Yield,"AbbVie: Dividend Aristocrat With A 5% Dividend Yield
AbbVie is still facing extremely high debt levels and has high amounts of goodwill on its balance sheet, which should make us cautious. The company used the money mostly for acquisitions to become less dependent on Humira.",44.0,26.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-23 08:00:00,prnewswire.com,https://www.prnewswire.com/news-releases/abbvie-receives-positive-chmp-opinion-for-venclyxto-venetoclax-as-a-combination-regimen-for-adult-patients-with-newly-diagnosed-acute-myeloid-leukemia-who-are-ineligible-for-intensive-chemotherapy-301275874.html,AbbVie Receives Positive CHMP Opinion for VENCLYXTO® (venetoclax) as a Combination Regimen for Adult Patients with Newly Diagnosed Acute Myeloid Leukemia Who Are Ineligible for Intensive Chemotherapy,"AbbVie Receives Positive CHMP Opinion for VENCLYXTO® (venetoclax) as a Combination Regimen for Adult Patients with Newly Diagnosed Acute Myeloid Leukemia Who Are Ineligible for Intensive Chemotherapy
NORTH CHICAGO, Ill., April 23, 2021 /PRNewswire/ -- AbbVie (NYSE: ABBV) today announced that the Committee for Medicinal Products for Human Use (CHMP) of the European Medicines Agency (EMA) adopted a positive opinion for VENCLYXTO® (venetoclax) in combination with hypomethylating agents for the treatment of adult patients with newly diagnosed acute myeloid leukemia (AML) who are ineligible for intensive chemotherapy.",84.0,43.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.06976744186046512,0.0,0.0,0.0,-0.023255813953488372
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-27 17:07:07,marijuanastocks.com,https://marijuanastocks.com/top-medical-marijuana-stocks-in-2021-2-for-your-may-watchlist/,Top Medical Marijuana Stocks In 2021? 2 For Your May Watchlist,"Top Medical Marijuana Stocks In 2021? 2 For Your May Watchlist
Are Medical Marijuana Stock Going To Make Investors Rich In The Future? The post Top Medical Marijuana Stocks In 2021? 2 For Your May Watchlist appeared first on Marijuana Stocks | Cannabis Investments and News. Roots of a Budding Industry.™.",46.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-27 08:30:00,prnewswire.com,https://www.prnewswire.com/news-releases/allergan-an-abbvie-company-to-share-new-data-highlighting-latest-advancements-in-eye-care-at-arvo-association-for-research-in-vision-and-ophthalmology-2021-annual-virtual-meeting-301276238.html,"Allergan, an AbbVie Company, to Share New Data Highlighting Latest Advancements in Eye Care at ARVO (Association for Research in Vision and Ophthalmology) 2021 Annual Virtual Meeting","Allergan, an AbbVie Company, to Share New Data Highlighting Latest Advancements in Eye Care at ARVO (Association for Research in Vision and Ophthalmology) 2021 Annual Virtual Meeting
NORTH CHICAGO, Ill., April 27, 2021 /PRNewswire/ -- Allergan, an AbbVie (NYSE: ABBV) company, today announced that it will present new data, including real-world evidence, and patient-reported outcomes (PROs) for products across its eye care portfolio and pipeline at the ARVO (Association for Research in Vision and Ophthalmology) 2021 Annual Virtual Meeting (May 1-7).",77.0,48.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-28 13:18:06,seekingalpha.com,https://seekingalpha.com/article/4422008-update-91-top-dividend-stocks-on-earth-for-may,Update: 91 'Top Dividend Stocks On Earth' For May,"Update: 91 'Top Dividend Stocks On Earth' For May
Kiplinger ""insights for investors"" online first offered this list of 91 ""Top Dividend Stocks From Around The World"" July 13, 2020. Data updated 4/26/21 flagged 13 yields ripe with upside. These International “Dividend Aristocrats” have raised dividends at least five straight years (Canadian), 10 years (European Union), or 25 years (U.S. companies).",54.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-28 12:17:27,zacks.com,https://www.zacks.com/stock/news/1467743/strong-new-drugs-sales-to-aid-abbvies-abbv-q1-earnings,Strong New Drugs Sales to Aid AbbVie's (ABBV) Q1 Earnings,"Strong New Drugs Sales to Aid AbbVie's (ABBV) Q1 Earnings
AbbVie (ABBV) is expected to have witnessed a recovery in demand trends for new drugs amid improving global economies. However, resurgence of COVID-19 cases is likely to have hurt sales of physician-administered drugs.",45.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-29 16:21:51,gurufocus.com,https://www.gurufocus.com/news/1411391/astrazeneca-merck-abbvie-struck-biggest-licensing-deals-in-2020,"AstraZeneca, Merck, AbbVie Struck Biggest Licensing Deals in 2020","AstraZeneca, Merck, AbbVie Struck Biggest Licensing Deals in 2020
In my April 27 discussion, I looked at the pharmaceutical companies that are most likely to pursue acquisitions this year, with activity forecasted to pick up after a down 2020. While the pandemic contributed to the slowdown in merger and acquisitions, licensing arrangements fared far better, coming in relatively flat at a total value of about $40 billion",63.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-29 06:00:37,investorplace.com,https://investorplace.com/2021/04/7-pharmaceutical-stocks-to-buy-for-valuation-plus-solid-dividends/,7 Pharmaceutical Stocks To Buy For Valuation Plus Solid Dividends,"7 Pharmaceutical Stocks To Buy For Valuation Plus Solid Dividends
High-quality pharmaceutical stocks comes with steady business, low valuations and solid dividend. Let's look at a handful of them now.",31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,post,2021-04-30 15:18:09,investorplace.com,https://investorplace.com/2021/04/7-value-stocks-you-want-in-your-life/,7 Value Stocks You Want In Your Life,"7 Value Stocks You Want In Your Life
Although growth-related investments have been all the rage, smart investors should see the potential in buying value stocks. The post 7 Value Stocks You Want In Your Life appeared first on InvestorPlace.",39.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,post,2021-04-30 09:17:48,benzinga.com,https://www.benzinga.com/news/earnings/21/04/20887535/abbvie-beats-q1-earnings-on-strong-humira-sales-raises-full-year-profit-forecast,"AbbVie Beats Q1 Earnings On Strong Humira Sales, Raises Full-Year Profit Forecast","AbbVie Beats Q1 Earnings On Strong Humira Sales, Raises Full-Year Profit Forecast
AbbVie Inc (NYSE: ABBV) beat Wall Street consensus for first-quarter revenue & earnings and raised its full-year profit forecast, helped by demand for its rheumatoid arthritis drug, Humira, and newer treatments such as psoriasis treatment Skyrizi. It reported an adjusted EPS of $2.95, which beat the analyst consensus estimate of $2.83",63.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-30 08:18:28,marketwatch.com,https://www.marketwatch.com/story/abbvies-stock-is-up-20-as-humira-sales-top-39-billion-in-sales-in-the-first-quarter-2021-04-30,AbbVie's stock is up 2.0% as Humira sales top $3.9 billion in sales in the first quarter,"AbbVie's stock is up 2.0% as Humira sales top $3.9 billion in sales in the first quarter
Shares of AbbVie Inc. gained 2.0% in premarket trading on Friday after it beat earnings expectations and saw a noticeable jump in pharmaceutical revenue for the first quarter of 2021. The diagnostics company had earnings of $3.5 billion, or $1.99 earnings per share, in the first quarter of 2021, compared with $3.0 billion, or $2.02 earnings per share, in the same quarter a year ago.",74.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,pre,2021-04-30 07:51:00,reuters.com,https://www.reuters.com/article/us-abbvie-results/abbvie-raises-full-year-profit-forecast-as-humira-fuels-sales-beat-idUSKBN2CH1GS,AbbVie raises full-year profit forecast as Humira fuels sales beat,"AbbVie raises full-year profit forecast as Humira fuels sales beat
AbbVie Inc beat Wall Street estimates for first-quarter revenue on Friday and raised its full-year profit forecast, helped by demand for blockbuster rheumatoid arthritis drug Humira and newer treatments such as psoriasis treatment Skyrizi.",47.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,2021-04-30,2021-04-30,,2021-04-30,2021-04-30T09:00:00-04:00,0,2021-04-30,post,2021-05-02 23:16:37,seekingalpha.com,https://seekingalpha.com/article/4423651-abbvie-a-money-minting-machine,AbbVie: A Money Minting Machine,"AbbVie: A Money Minting Machine
While only the U.S. Department of Treasury is authorized to mint paper and coin money, there are some publicly traded businesses that figuratively do so with their high margins. One such business is AbbVie, which generated a staggering net margin (net earnings/net revenues) of 27.3% during Q1 2021.",53.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,-0.038461538461538464
