ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,publisher,url,title,text
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-21 06:15:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/01/21/3-top-stocks-for-retirees/,3 Top Stocks for Retirees,"3 Top Stocks for Retirees
Investors can buy and hold these stocks without losing sleep at night."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-21 11:17:33,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1249887/mastercard-ma-welcomes-paymentology-to-its-fintech-platform,Mastercard (MA) Welcomes Paymentology to Its Fintech Platform,"Mastercard (MA) Welcomes Paymentology to Its Fintech Platform
Mastercard (MA) will be working closely with Paymentology in a bid to support the latter in innovating new solutions and add scalability to its business."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-22 06:10:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/01/22/3-warren-buffett-stocks-that-should-be-surefire-wi/,3 Warren Buffett Stocks That Should Be Surefire Winners in 2021,"3 Warren Buffett Stocks That Should Be Surefire Winners in 2021
The billionaire investor seems likely to add to his already impressive net worth with these stocks."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-25 09:00:00,seekingalpha.com,Seeking Alpha,https://seekingalpha.com/article/4400716-visa-vs-mastercard-battle-of-payment-giants,Visa Vs. Mastercard: Battle Of The Payment Giants,"Visa Vs. Mastercard: Battle Of The Payment Giants
Visa Vs. Mastercard: Battle Of The Payment Giants"
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-25 16:05:00,businesswire.com,Business Wire,https://www.businesswire.com/news/home/20210125005824/en/Mastercard-to-Participate-in-Upcoming-Investor-Conference,Mastercard to Participate in Upcoming Investor Conference,"Mastercard to Participate in Upcoming Investor Conference
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard Incorporated (NYSE: MA) today announced that Sachin Mehra, chief financial officer, will present at the virtual Goldman Sachs Technology & Internet Conference on Wednesday, February 10. The discussion will begin at 10:30 a.m. Eastern Time and last for approximately 40 minutes. There will be a live audio webcast and a replay will be archived for 30 days at investor.mastercard.com. About Mastercard Incorporated (NYSE: MA), www.mastercard.com Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-25 17:36:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/01/25/amazon-mastercard-and-ford-leaders-send-letter-to/,"Leaders of Amazon, Mastercard, and Ford Urge Biden to Be ""Climate President"" in New Letter","Leaders of Amazon, Mastercard, and Ford Urge Biden to Be ""Climate President"" in New Letter
The corporate titans join notables from the political and entertainment spheres to push for a greener future."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-26 00:01:12,pymnts.com,PYMNTS,https://www.pymnts.com/mastercard/2021/mastercard-debuts-nextgen-contactless-technology/,Mastercard Debuts NextGen Contactless Technology,"Mastercard Debuts NextGen Contactless Technology
Mastercard has applied new quantum-resistant technologies in order to develop a new kind of contactless payment, according to a press release emailed to PYMNTS. The new Enhanced Contactless (Ecos) specifications will come along with the demand for more efficient, safer products overall, the release stated."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-26 07:00:09,fastcompany.com,Fast Company,https://www.fastcompany.com/90597676/50-global-businesses-including-mastercard-nestle-and-unilever-announce-commitment-to-transparency,"50 global businesses—including Mastercard, Nestlé, and Unilever—announce commitment to transparency","50 global businesses—including Mastercard, Nestlé, and Unilever—announce commitment to transparency
At Davos, the companies committed to publish information on 21 environmental, social, and governance metrics, from greenhouse gas emissions to diversity to taxes paid. As the world has grown more concerned with combatting widespread issues like climate change and social injustice, the environmental, social, and governance (ESG) movement has gained momentum to ensure businesses are doing their part, by transparently reporting to investors and stakeholders their positive and negative impacts on the environment and society, allowing those backers to make informed decisions about the companies they finance and support."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-26 08:03:00,businesswire.com,Business Wire,https://www.businesswire.com/news/home/20210126005627/en/Mastercard-Pledges-Net-Zero-Emissions-Innovates-for-Collective-Climate-Action/,Mastercard Pledges Net Zero Emissions; Innovates for Collective Climate Action,"Mastercard Pledges Net Zero Emissions; Innovates for Collective Climate Action
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard is furthering its commitment to create a more sustainable and inclusive digital economy, with a pledge to reach net zero emissions by 2050."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-26 08:03:00,businesswire.com,Business Wire,https://www.businesswire.com/news/home/20210126005627/en/Mastercard-Pledges-Net-Zero-Emissions-Innovates-for-Collective-Climate-Action,Mastercard Pledges Net Zero Emissions; Innovates for Collective Climate Action,"Mastercard Pledges Net Zero Emissions; Innovates for Collective Climate Action
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard is furthering its commitment to create a more sustainable and inclusive digital economy, with a pledge to reach net zero emissions by 2050. Understanding that economic growth cannot come at the expense of the planet, the company’s global action plan aims to continue to reduce greenhouse gases (GHG) by remaining focused on the decarbonization of its operations and bolstering its efforts to decarbonize its supply chains. Mastercard’s net zero goal builds upon its existing GHG commitments that align with the Business Ambition for 1.5°C pledge. The first in the payments industry to gain Science Based Targets initiative (SBTi) approval for its GHG goals, Mastercard is currently working towards its SBTi-approved goal to reduce total Scope 1 and 2 emissions by 38% and Scope 3 emissions by 20% by 2025 from a 2016 baseline. These targets reflect a long-term commitment by the company to monitor and implement best practices to reduce emissions across the business, drive operational energy efficiency, and further engage suppliers in value chain decarbonization. Progress already made towards these goals includes achieving 100% renewable electricity in 2020, reinforced by a commitment to RE100. “2021 is set to be a crucial year for climate action, and we believe the private sector has a vital role to play in the transition to a zero-carbon economy. The quality of all our futures are deeply and inextricably linked to the health and well-being of our planet. That’s why, in addition to improving our own environmental footprint, we’re driving systemic change through powerful coalitions and empowering our network of nearly 3-billion consumers to take collective action to preserve the environment,” said Kristina Kloberdanz, Chief Sustainability Officer, Mastercard. “By coming together, we can drive exponential impact.” Mastercard is also mobilizing its technology, expertise, and trusted global partnerships network to lead on collective climate action, through innovative initiatives such as the Greener Payments Partnership and the Priceless Planet Coalition. Decarbonizing Operations and Supplier Sustainability Mastercard is initially focusing on two priority areas to make progress against its emissions targets – decarbonizing its own operations and leading on supplier sustainability. Mastercard operates close to 180 facilities across the world and is prioritizing renewable energy and energy efficiency programs, including the expanded use of solar panels in data centers, which account for more than 50 percent of energy usage across the company. Currently all Mastercard owned properties in the U.S. are fitted with solar panels and all owned properties across the world are LEED certified. Taking an innovative and collaborative approach to supplier sustainability has made Mastercard a leader in the field, recently maintaining an “A” rating for Supplier Engagement from CDP. Emissions associated with the company’s supply chain (as measured at the end of 2020) amount to more than 70 percent of the total carbon footprint. As such, continued support with setting and achieving GHG goals will be provided to suppliers. In the future, Mastercard will also review opportunities for investing in carbon removal projects, including new nature-based solutions as well as technologies and services that reduce carbon impact while supporting broader local economic and social development goals. Alexander Farsan, Global Lead on Science Based Targets at WWF, one of the SBTi partners said: ""Mastercard has shown real climate leadership by setting science-based targets and it's great to see they have walked the talk and delivered significant emissions reductions since setting their targets. With Mastercard’s commitment, through our Business Ambition for 1.5ºC campaign, to reduce emissions across their entire value chain in line with 1.5ºC, we hope to see them continue the path of deep emissions reductions as they work towards their net-zero goal. At the SBTi, we look forward to more companies following in the footsteps of Mastercard and using science-based-targets as a valuable tool to make meaningful progress towards a zero-carbon economy."" Mobilizing for Collective Climate Action Mastercard is leveraging its experience in financial inclusion to help build sustainable, scalable solutions and drive collective action for long term climate impact. This includes working with banks, merchants and other industry partners to empower consumers with environmental choices. Learn more about how the company is supporting sustainable card choices through the Greener Payments Partnership and Mastercard’s Sustainable Cards Materials Directory here. Through Mastercard’s partnership with Doconomy, consumers can now directly access a Carbon Calculator which allows them to track their footprint, better understand the impact of their purchasing behavior, as well as access information on mindful choices. In addition, through the Priceless Planet Coalition, Mastercard is working with 40+ partners to regrow 100 million trees over 5 years - together with forest restoration partners, Conservation International and World Resources Institute. About Mastercard (NYSE: MA) Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all. www.mastercard.com"
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-26 11:17:20,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1251890/the-5-hottest-earnings-charts-this-week,The 5 Hottest Earnings Charts This Week,"The 5 Hottest Earnings Charts This Week
Big cap companies are in the spotlight this week. Will guidance for the new year boost the stocks to new highs?"
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-26 18:12:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/01/26/mastercard-sharply-increasing-fees-on-uk-purchases/,Mastercard Sharply Increasing Fees on U.K. Purchases of European Union Goods and Services,"Mastercard Sharply Increasing Fees on U.K. Purchases of European Union Goods and Services
It's yet another example of the economic fallout from Brexit."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-27 00:06:00,marketwatch.com,Market Watch,https://www.marketwatch.com/story/mastercard-joins-net-zero-climate-club-with-ambitious-pledge-to-bring-most-of-its-customers-on-board-11611723985,Mastercard joins net-zero climate club with ambitious pledge to bring most of its customers on board,"Mastercard joins net-zero climate club with ambitious pledge to bring most of its customers on board
Mastercard Inc. pledges to hit the equivalent of net-zero greenhouse gas emissions by 2050, an increasingly familiar refrain across major companies and government bodies as a Joe Biden-led U.S. looks to rejoin global counterparts in trying to slow man-made climate change."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-27 09:06:37,marketwatch.com,Market Watch,https://www.marketwatch.com/story/visa-and-mastercard-stocks-downgraded-at-keybanc-2021-01-27,Visa and Mastercard stocks downgraded at KeyBanc,"Visa and Mastercard stocks downgraded at KeyBanc
KeyBanc Capital Markets analyst Josh Beck downgraded shares of Visa Inc. and Mastercard Inc. to sector weight from overweight, writing that there could be more challenges ahead for the payments giants as they navigate the pandemic. Beck wrote of ""the prospect of sustained cross-border travel headwinds and the associated reduced visibility trading at relatively full multiples"" in a note to clients late Tuesday."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-27 10:44:22,benzinga.com,Benzinga,https://www.benzinga.com/analyst-ratings/analyst-color/21/01/19346057/keybanc-downgrades-mastercard-visa-on-industry-trends,"KeyBanc Downgrades Mastercard, Visa On Industry Trends","KeyBanc Downgrades Mastercard, Visa On Industry Trends
Mastercard Inc (NYSE: MA) and Visa Inc (NYSE: V) are likely to generate cross-border revenue short of the Street expectations, given that rising COVID-19 cases, the pace of vaccine rollout and the government response to the situation are weighing on demand for international travel, according to KeyBanc Capital Markets. The Payments Analyst: Josh Beck downgraded both Mastercard and Visa from Overweight to Sector Weight."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-27 11:24:20,forbes.com,Forbes,https://www.forbes.com/sites/dividendchannel/2021/01/27/notable-two-hundred-day-moving-average-crossmastercard/,Notable Two Hundred Day Moving Average Cross - Mastercard,"Notable Two Hundred Day Moving Average Cross - Mastercard
In trading on Wednesday, shares of Mastercard crossed below their 200 day moving average of $317.55, changing hands as low as $314.63 per share. Mastercard shares are currently trading down about 3.2% on the day."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-28 08:00:00,businesswire.com,Business Wire,https://www.businesswire.com/news/home/20210128005621/en/Mastercard-Incorporated-Fourth-Quarter-and-Full-Year-2020-Financial-Results-Available-on-Company%E2%80%99s-Website/,Mastercard Incorporated Fourth-Quarter and Full-Year 2020 Financial Results Available on Company's Website,"Mastercard Incorporated Fourth-Quarter and Full-Year 2020 Financial Results Available on Company's Website
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard (NYSE: MA) today announced its fourth quarter and full year 2020 financial results through a release available at investor.mastercard.com."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-28 08:00:00,businesswire.com,Business Wire,https://www.businesswire.com/news/home/20210128005621/en/Mastercard-Incorporated-Fourth-Quarter-and-Full-Year-2020-Financial-Results-Available-on-Company%E2%80%99s-Website,Mastercard Incorporated Fourth-Quarter and Full-Year 2020 Financial Results Available on Company’s Website,"Mastercard Incorporated Fourth-Quarter and Full-Year 2020 Financial Results Available on Company’s Website
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard Incorporated (NYSE: MA) today announced its fourth quarter and full year 2020 financial results through an earnings release available on the company’s Investor Relations website at investor.mastercard.com. The earnings release will be furnished with the Securities and Exchange Commission (SEC) on a Form 8-K and available here. At 9:00 a.m. ET today, the company will host a conference call to discuss these financial results. Conference Call Details: U.S. dial-in: 833-714-0894 International dial-in (outside the U.S.): +1-778-560-2664 U.K. local dial-in: 02035478612 Conference ID: 5773008 A replay of the call will be available for 30 days using the following dial-in: U.S. dial-in: 800-585-8367 International dial-in (outside the U.S.): +1-416-621-4642 Conference ID: 5773008 The webcast recording and all related materials can also be accessed at investor.mastercard.com. About Mastercard Incorporated (NYSE: MA), www.mastercard.com Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-28 08:10:10,marketwatch.com,Market Watch,https://www.marketwatch.com/investing/stock/MA,Mastercard shares surge after earnings top consensus estimate,"Mastercard shares surge after earnings top consensus estimate
Mastercard shares surge after earnings top consensus estimate"
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-28 08:14:00,marketwatch.com,Market Watch,https://www.marketwatch.com/story/mastercard-stock-gains-after-earnings-top-expectations-11611839686,Earnings Results: Mastercard stock gains after earnings top expectations,"Earnings Results: Mastercard stock gains after earnings top expectations
Mastercard Inc. shares are up 1.6% in premarket trading Thursday after the payments giant topped expectations with its latest results even as revenue and profits slipped due to the pandemic's effects on global spending growth."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 09:31:30,invezz.com,Invezz,https://invezz.com/news/2021/01/28/mastercards-revenue-slides-to-3-02-billion-in-the-fiscal-fourth-quarter/,Mastercard's revenue slides to £3.02 billion in the fiscal fourth quarter,"Mastercard's revenue slides to £3.02 billion in the fiscal fourth quarter
Mastercard Inc. (NYSE: MA) published its earnings report for the fiscal fourth quarter on Thursday that topped analysts' estimates for profit and revenue after missing estimates in the prior quarter (Q3). Mastercard shares jumped more than 3.5% in premarket trading on Thursday."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 11:17:24,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1253315/jobless-claims-fall-q4-gdp-at-40-plus-q4-from-cmcsa-mcd-ma,"Jobless Claims Fall, Q4 GDP at 4.0%; Plus Q4 from CMCSA, MCD, MA","Jobless Claims Fall, Q4 GDP at 4.0%; Plus Q4 from CMCSA, MCD, MA
We see 847K new jobless claims -- down 67K from the upwardly revised 914K the previous week."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 11:29:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/01/28/mastercard-stock-moves-higher-on-fourth-quarter-ea/,Mastercard Stock Moves Up on Fourth-Quarter Earnings,"Mastercard Stock Moves Up on Fourth-Quarter Earnings
Transaction volumes were higher than expected."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 12:50:00,reuters.com,Reuters,https://www.reuters.com/article/us-mastercard-results/mastercard-sees-near-term-rebound-in-travel-from-pandemic-slump-idUSKBN29X1SG,Mastercard sees near-term rebound in travel from pandemic slump,"Mastercard sees near-term rebound in travel from pandemic slump
Mastercard Inc on Thursday signaled a near-term rebound in business as it expects an uptick in travel due to easing lockdowns and improved COVID-19 vaccination efforts, after the credit-card giant beat estimates for fourth-quarter profit."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 13:33:41,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1253550/mastercards-ma-q4-earnings-and-revenues-beat-decline-y-y,"Mastercard's (MA) Q4 Earnings and Revenues Beat, Decline Y/Y","Mastercard's (MA) Q4 Earnings and Revenues Beat, Decline Y/Y
Mastercard's (MA) Q4 earnings suffer a setback on a year-over-year basis due to bleak cross-border business."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 17:38:00,barrons.com,Barron's,https://www.barrons.com/articles/visa-mastercard-american-express-earnings-stock-51611873028,Visa and Mastercard Earnings Could Signal Recovery Hopes,"Visa and Mastercard Earnings Could Signal Recovery Hopes
Credit card companies got a boost after posting better-than expected financial results that could portend an economic recovery."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 20:39:06,seekingalpha.com,Seeking Alpha,https://seekingalpha.com/article/4401853-mastercard-incorporated-ma-ceo-michael-miebach-on-q4-2020-results-earnings-call-transcript,Mastercard Incorporated (MA) CEO Michael Miebach on Q4 2020 Results - Earnings Call Transcript,"Mastercard Incorporated (MA) CEO Michael Miebach on Q4 2020 Results - Earnings Call Transcript
Mastercard Incorporated (MA) CEO Michael Miebach on Q4 2020 Results - Earnings Call Transcript"
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 22:29:09,foxbusiness.com,Fox Business,https://www.foxbusiness.com/markets/visa-mastercard-revenues-fall-but-declines-improve-from-earlier-in-pandemic,"Visa, Mastercard revenues fall, but declines improve from earlier in pandemic","Visa, Mastercard revenues fall, but declines improve from earlier in pandemic
Both Mastercard and Visa Inc. logged smaller declines in quarterly revenue than in recent periods, but the pandemic continued to spur weakness in cross-border spending."
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-02 08:19:40,247wallst.com,24/7 Wall Street,https://247wallst.com/investing/2021/02/02/bofa-securities-adds-3-blue-chip-leaders-to-us-1-list-of-top-stocks-to-buy/,BofA Securities Adds 3 Blue Chip Leaders to US 1 List of Top Stocks to Buy,"BofA Securities Adds 3 Blue Chip Leaders to US 1 List of Top Stocks to Buy
With the first quarter of 2021 well underway, many of the top companies we follow on Wall Street are making some changes to the lists of their high-conviction stock picks for clients."
