ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,url,title,text,n_tokens_raw,n_tokens,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-28 08:00:00,businesswire.com,https://www.businesswire.com/news/home/20210128005621/en/Mastercard-Incorporated-Fourth-Quarter-and-Full-Year-2020-Financial-Results-Available-on-Company%E2%80%99s-Website,Mastercard Incorporated Fourth-Quarter and Full-Year 2020 Financial Results Available on Company’s Website,"Mastercard Incorporated Fourth-Quarter and Full-Year 2020 Financial Results Available on Company’s Website
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard Incorporated (NYSE: MA) today announced its fourth quarter and full year 2020 financial results through an earnings release available on the company’s Investor Relations website at investor.mastercard.com. The earnings release will be furnished with the Securities and Exchange Commission (SEC) on a Form 8-K and available here. At 9:00 a.m. ET today, the company will host a conference call to discuss these financial results. Conference Call Details: U.S. dial-in: 833-714-0894 International dial-in (outside the U.S.): +1-778-560-2664 U.K. local dial-in: 02035478612 Conference ID: 5773008 A replay of the call will be available for 30 days using the following dial-in: U.S. dial-in: 800-585-8367 International dial-in (outside the U.S.): +1-416-621-4642 Conference ID: 5773008 The webcast recording and all related materials can also be accessed at investor.mastercard.com. About Mastercard Incorporated (NYSE: MA), www.mastercard.com Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all.",252.0,141.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.014184397163120567,0.0,0.0070921985815602835,0.0,0.0,0.014184397163120567
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,pre,2021-01-28 08:14:00,marketwatch.com,https://www.marketwatch.com/story/mastercard-stock-gains-after-earnings-top-expectations-11611839686,Earnings Results: Mastercard stock gains after earnings top expectations,"Earnings Results: Mastercard stock gains after earnings top expectations
Mastercard Inc. shares are up 1.6% in premarket trading Thursday after the payments giant topped expectations with its latest results even as revenue and profits slipped due to the pandemic's effects on global spending growth.",44.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.038461538461538464
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 09:31:30,invezz.com,https://invezz.com/news/2021/01/28/mastercards-revenue-slides-to-3-02-billion-in-the-fiscal-fourth-quarter/,Mastercard's revenue slides to £3.02 billion in the fiscal fourth quarter,"Mastercard's revenue slides to £3.02 billion in the fiscal fourth quarter
Mastercard Inc. (NYSE: MA) published its earnings report for the fiscal fourth quarter on Thursday that topped analysts' estimates for profit and revenue after missing estimates in the prior quarter (Q3). Mastercard shares jumped more than 3.5% in premarket trading on Thursday.",52.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 12:50:00,reuters.com,https://www.reuters.com/article/us-mastercard-results/mastercard-sees-near-term-rebound-in-travel-from-pandemic-slump-idUSKBN29X1SG,Mastercard sees near-term rebound in travel from pandemic slump,"Mastercard sees near-term rebound in travel from pandemic slump
Mastercard Inc on Thursday signaled a near-term rebound in business as it expects an uptick in travel due to easing lockdowns and improved COVID-19 vaccination efforts, after the credit-card giant beat estimates for fourth-quarter profit.",48.0,30.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 17:38:00,barrons.com,https://www.barrons.com/articles/visa-mastercard-american-express-earnings-stock-51611873028,Visa and Mastercard Earnings Could Signal Recovery Hopes,"Visa and Mastercard Earnings Could Signal Recovery Hopes
Credit card companies got a boost after posting better-than expected financial results that could portend an economic recovery.",27.0,20.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-01-28 22:29:09,foxbusiness.com,https://www.foxbusiness.com/markets/visa-mastercard-revenues-fall-but-declines-improve-from-earlier-in-pandemic,"Visa, Mastercard revenues fall, but declines improve from earlier in pandemic","Visa, Mastercard revenues fall, but declines improve from earlier in pandemic
Both Mastercard and Visa Inc. logged smaller declines in quarterly revenue than in recent periods, but the pandemic continued to spur weakness in cross-border spending.",37.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.13636363636363635,0.0,0.0,0.0,-0.09090909090909091
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-02 08:19:40,247wallst.com,https://247wallst.com/investing/2021/02/02/bofa-securities-adds-3-blue-chip-leaders-to-us-1-list-of-top-stocks-to-buy/,BofA Securities Adds 3 Blue Chip Leaders to US 1 List of Top Stocks to Buy,"BofA Securities Adds 3 Blue Chip Leaders to US 1 List of Top Stocks to Buy
With the first quarter of 2021 well underway, many of the top companies we follow on Wall Street are making some changes to the lists of their high-conviction stock picks for clients.",46.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,-0.03571428571428571
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-03 01:00:00,prnewswire.com,https://www.prnewswire.com/news-releases/veon-and-mastercard-enter-into-global-partnership-to-boost-digital-financial-services-301220693.html,VEON and Mastercard enter into global partnership to boost digital financial services,"VEON and Mastercard enter into global partnership to boost digital financial services
AMSTERDAM, Feb. 3, 2021 /PRNewswire/ -- VEON Ltd. (NASDAQ and Euronext Amsterdam: VEON), a leading global provider of connectivity and digital services, announces a strategic global partnership with payment technology leader Mastercard to boost digital financial services in key markets....",49.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-03 06:56:00,pymnts.com,https://www.pymnts.com/mastercard/2021/mastercard-adds-transaction-details-to-online-purchase-history/,Mastercard Adds Transaction Details To Online Purchase History,"Mastercard Adds Transaction Details To Online Purchase History
Mastercard has debuted a new service to boost transparency for users' purchases online, a press release says. The payments company's service, delivered via Ethoca, will give customers more details on their purchases like the merchant's name, logo and location of the purchase.",52.0,33.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.06060606060606061
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-03 16:01:00,businesswire.com,https://www.businesswire.com/news/home/20210203005733/en/Mastercard-to-Participate-in-Upcoming-Investor-Conferences,Mastercard to Participate in Upcoming Investor Conferences,"Mastercard to Participate in Upcoming Investor Conferences
PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard Incorporated (NYSE: MA) today announced its participation in the following virtual investor conferences in the months of February and March: On Tuesday, February 23, Michael Miebach, chief executive officer, will present at the virtual KBW Fintech Payments Conference. The discussion will begin at 1:00 p.m. Eastern Time and last for approximately 40 minutes. On Thursday, March 4, Craig Vosburg, chief product officer, will present at the virtual Evercore Payments and Fintech Innovators Forum. The discussion will begin at 8:00 a.m. Eastern Time and last for approximately 35 minutes. There will be a live audio webcast of each discussion and replays will be archived for 30 days at investor.mastercard.com. About Mastercard Incorporated (NYSE: MA), www.mastercard.com Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all.",220.0,123.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.024390243902439025
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-04 07:01:00,businesswire.com,https://www.businesswire.com/news/home/20210204005596/en/Mastercard%C2%A0SpendingPulse-Strong-Consumer-Spending-Drives-U.S.-Retail-Sales-Growth*-of-9.2-in-January%C2%A0/,Mastercard SpendingPulse: Strong Consumer Spending Drives U.S. Retail Sales Growth* of 9.2% in January,"Mastercard SpendingPulse: Strong Consumer Spending Drives U.S. Retail Sales Growth* of 9.2% in January
PURCHASE, N.Y.--(BUSINESS WIRE)-- #consumerspending--2021 kicked off with retail gains across nearly all sectors and all 50 U.S. states, according to Mastercard SpendingPulse, which measures in-store and online retail sales across all forms of payment. This January, U.S. retail sales excluding automotive and gasoline increased 9.2% year-over-year, with online sales growing 62.1% compared to 2020. The momentum of a stronger-than-anticipated holiday season continued throughout the month, with consumer spending buoye",88.0,48.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0625,0.0,0.041666666666666664,0.0,0.0,0.0625
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-04 07:01:00,businesswire.com,https://www.businesswire.com/news/home/20210204005596/en/Mastercard%C2%A0SpendingPulse-Strong-Consumer-Spending-Drives-U.S.-Retail-Sales-Growth*-of-9.2-in-January%C2%A0,Mastercard SpendingPulse: Strong Consumer Spending Drives U.S. Retail Sales Growth* of 9.2% in January,"Mastercard SpendingPulse: Strong Consumer Spending Drives U.S. Retail Sales Growth* of 9.2% in January
PURCHASE, N.Y.--(BUSINESS WIRE)--2021 kicked off with retail gains across nearly all sectors and all 50 U.S. states, according to Mastercard SpendingPulse, which measures in-store and online retail sales across all forms of payment. This January, U.S. retail sales excluding automotive and gasoline increased 9.2% year-over-year, with online sales growing 62.1% compared to 2020. The momentum of a stronger-than-anticipated holiday season continued throughout the month, with consumer spending buoyed by an infusion of stimulus payments, particularly in the first two weeks of the year. At a national level, key retail trends from January include: Home is Where the Spending Still Is: Spending in and around the home remains a top consumer priority, with Furniture & Furnishings (+16.6%) posting its eighth straight month of solid gains. Home categories, along with Grocery, have seen some of the biggest category lifts following stimulus payments. Consumers Start to Refresh their Wardrobes: Following months of working and schooling from home, we’re starting to see consumers invest in their wardrobe again—with Specialty Apparel online sales up +52.5% in January. Although the sector is still down (-4.3%), this is the smallest year-over-year decline experienced since the pandemic began impacting sales in March 2020. A Positive Sign for Department Stores: The Department Store sector experienced its first year-over-year increase in sales (+1.5%) since 2019, boosted by strong online sales (+27.9%). Gasoline Sales Reflect Restricted Mobility in January: No sector has been a clearer bellwether of consumers’ mobility this past year than Gasoline sales, with negative year-over-year growth since mid-March 2020. While the declines eased over the summer months, Covid-19 restrictions as well as winter weather led to a further deterioration in gasoline demand in January. Around the country, Mastercard SpendingPulse analysis shows that the overall retail story remains largely positive: January was a month of growth across all 50 states. States in the southeast and the west are driving the largest increases of total retail sales. More outdoor options are available in the warmer southern states and online sales growth has surged in the western states. Moreover, e-commerce has become a critical driver of sales growth across the country. In California, for instance, online sales grew 77.4%, helping to lift retail sales overall to 7.9%. ""We’re living in a digital world. For consumers, e-commerce has emerged as a lifeline and a lifestyle. January’s numbers are just further proof of this ongoing trend,” said Steve Sadove, Mastercard senior advisor and former CEO of Saks, Inc. “A big, bright note from January is that consumers are spending. While we know that consumers are also saving their stimulus funds and paying down debt, these numbers show that stimulus is helping to boost sales for retailers around the country."" Building on Mastercard’s commitments to help retailers, restaurants, CPG brands and others assess, navigate and emerge stronger from the effects of the pandemic, key SpendingPulse insights will now be published monthly on www.Mastercard.com/news. “For governments and businesses of all sizes, access to timely, data-driven insights is critical to decision-making—particularly in times of uncertainty,” said Raj Seshadri, president of data and services, Mastercard. “By sharing economic insights such as SpendingPulse, we hope to enable smarter decisions with better outcomes today and for the long term.” *Excluding auto and gasoline About Mastercard SpendingPulse: Mastercard SpendingPulse™ reports on national retail sales across all payment types in select markets around the world. The findings are based on aggregate sales activity in the Mastercard payments network, coupled with survey-based estimates for certain other payment forms, such as cash and check. As such, SpendingPulse™ insights do not in any way contain, reflect or relate to actual Mastercard operational or financial performance, or specific payment-card-issuer data. Mastercard SpendingPulse defines “U.S. retail sales” as sales at retailers and food services merchants of all sizes. Sales activity within the services sector (for example, travel services such as airlines and lodging) are not included. Holiday spending insights are preliminary. About Mastercard (NYSE: MA) Mastercard is a global technology company in the payments industry. Our mission is to connect and power an inclusive, digital economy that benefits everyone, everywhere by making transactions safe, simple, smart and accessible. Using secure data and networks, partnerships and passion, our innovations and solutions help individuals, financial institutions, governments and businesses realize their greatest potential. Our decency quotient, or DQ, drives our culture and everything we do inside and outside of our company. With connections across more than 210 countries and territories, we are building a sustainable world that unlocks priceless possibilities for all. www.mastercard.com",777.0,444.0,14.0,4.0,5.0,1.0,3.0,1.0,1.0,1.0,0.03153153153153153,0.009009009009009009,0.01126126126126126,0.0022522522522522522,0.006756756756756757,0.02252252252252252
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-05 07:12:00,prnewswire.com,https://www.prnewswire.com/news-releases/myfin-digital-wallet-launched-with-the-support-of-fibank-and-mastercard-301223042.html,MyFin Digital Wallet Launched with the Support of Fibank and Mastercard,"MyFin Digital Wallet Launched with the Support of Fibank and Mastercard
SOFIA, Bulgaria, Feb. 5, 2021 /PRNewswire/ -- Fibank and Mastercard have presented MyFin digital wallet, a platform for fast money transfers and online payments. MyFin digital wallet users can instantly apply for and be issued a digital debit card, or request a plastic card to be...",54.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MA,2021-01-28,2021-01-28,,2021-01-28,2021-01-28T09:00:00-05:00,0,2021-01-28,post,2021-02-07 17:59:41,pymnts.com,https://www.pymnts.com/news/b2b-payments/2021/mastercard-sap-concur-team-apac-expense-invoice-management/,"Mastercard, SAP Concur Team On APAC Expense, Invoice Management","Mastercard, SAP Concur Team On APAC Expense, Invoice Management
Payments heavyweight Mastercard and longtime expense management player SAP Concur are jointly offering an expense and payments management package to companies operating in the Asia-Pacific (APAC) region, the two firms announced in a press release. Mastercard said in the release that the partnership offers “transaction solutions along with closer alignment between commercial card providers and […]",65.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
