ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,publisher,url,title,text
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-24 08:53:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/01/24/3-blockbuster-drug-launches-to-watch-this-year/,3 Blockbuster Drug Launches to Watch This Year,"3 Blockbuster Drug Launches to Watch This Year
These are the recently approved treatments biotech investors want to keep their eyes on in 2021."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-25 11:17:06,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1251358/will-eli-lilly-lly-beat-estimates-this-earnings-season,Will Eli Lilly (LLY) Beat Estimates This Earnings Season?,"Will Eli Lilly (LLY) Beat Estimates This Earnings Season?
Higher demand for its growth drugs is likely to have offset generic competition for several other drugs to boost Lilly's (LLY) fourth-quarter sales."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-26 06:45:00,prnewswire.com,PRNewsWire,https://www.prnewswire.com/news-releases/new-data-show-treatment-with-lillys-neutralizing-antibodies-bamlanivimab-ly-cov555-and-etesevimab-ly-cov016-together-reduced-risk-of-covid-19-hospitalizations-and-death--by-70-percent-301214598.html,New data show treatment with Lilly's neutralizing antibodies bamlanivimab (LY-CoV555) and etesevimab (LY-CoV016) together reduced risk of COVID-19 hospitalizations and death by 70 percent,"New data show treatment with Lilly's neutralizing antibodies bamlanivimab (LY-CoV555) and etesevimab (LY-CoV016) together reduced risk of COVID-19 hospitalizations and death by 70 percent
INDIANAPOLIS, Jan. 26, 2021 /PRNewswire/ -- Bamlanivimab (LY-CoV555) 2800 mg and etesevimab (LY-CoV016) 2800 mg together significantly reduced COVID-19-related hospitalizations and deaths (collectively, ""events"") in high-risk patients recently diagnosed with COVID-19, meeting the primary..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-26 08:45:29,marketwatch.com,Market Watch,https://www.marketwatch.com/story/lilly-says-late-stage-study-showed-combo-therapy-can-reduce-deaths-and-hospitalizations-in-covid-19-patients-2021-01-26,Lilly says late-stage study showed combo therapy can reduce deaths and hospitalizations in COVID-19 patients,"Lilly says late-stage study showed combo therapy can reduce deaths and hospitalizations in COVID-19 patients
Shares of Eli Lilly & Co. were up 0.3% in premarket trading on Tuesday after the drugmaker said combining two of its experimental COVID-19 antibody treatments can reduce hospitalizations and deaths in high-risk patients by up to 70%, based on findings from a Phase 3 clinical trial. The combination of bamlanivimab, which has received emergency use authorization in the U.S. as a standalone treatment for some COVID-19 patients, and the still-investigational etesevimab is being tested in about 1,000 patients."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-26 10:10:00,barrons.com,Barron's,https://www.barrons.com/articles/eli-lilly-regeneron-stock-data-covid-19-antibody-cocktails-51611673660,Eli Lilly and Regeneron Report More Positive Data on Covid-19 Antibody Cocktails,"Eli Lilly and Regeneron Report More Positive Data on Covid-19 Antibody Cocktails
Eli Lilly is back with another round of promising data on its Covid-19 antibody therapies."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-27 06:45:00,prnewswire.com,PRNewsWire,https://www.prnewswire.com/news-releases/lilly-vir-biotechnology-and-gsk-announce-first-patient-dosed-in-expanded-blaze-4-trial-evaluating-bamlanivimab-ly-cov555-with-vir-7831-gsk4182136-for-covid-19-301216017.html,"Lilly, Vir Biotechnology and GSK announce first patient dosed in expanded BLAZE-4 trial evaluating bamlanivimab (LY-CoV555) with VIR-7831 (GSK4182136) for COVID-19","Lilly, Vir Biotechnology and GSK announce first patient dosed in expanded BLAZE-4 trial evaluating bamlanivimab (LY-CoV555) with VIR-7831 (GSK4182136) for COVID-19
INDIANAPOLIS and SAN FRANCISCO and LONDON, Jan. 27, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY), Vir Biotechnology, Inc. (NASDAQ: VIR) and GlaxoSmithKline plc (LSE/NYSE: GSK) today announced a collaboration to evaluate a combination of two COVID-19 therapies in low-risk..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-27 09:30:00,forbes.com,Forbes,https://www.forbes.com/sites/greatspeculations/2021/01/27/bristol-myers-squibb-stock-can-offer-better-returns-over-eli-lilly/,Bristol Myers Squibb Stock Can Offer Better Returns Over Eli Lilly,"Bristol Myers Squibb Stock Can Offer Better Returns Over Eli Lilly
We think that Bristol Myers Squibb currently is a better pick compared to Eli Lilly & Company. BMY stock trades at about 3.7x trailing Revenues, compared to around 8.1x for LLY."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-27 11:17:10,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1252518/lillys-lly-bamlanivimab-combo-lowers-covid-19-hospitalization,Lilly's (LLY) Bamlanivimab Combo Lowers COVID-19 Hospitalization,"Lilly's (LLY) Bamlanivimab Combo Lowers COVID-19 Hospitalization
Eli Lilly's (LLY) combination of its COVID-19 antibodies bamlanivimab (LY-CoV555) plus etesevimab (LY-CoV016) reduces COVID-19-related hospitalizations and deaths by 70%."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-28 06:34:00,prnewswire.com,PRNewsWire,https://www.prnewswire.com/news-releases/lilly-and-asahi-kasei-pharma-announce-license-agreement-for-chronic-pain-drug-candidate-301217103.html,Lilly and Asahi Kasei Pharma Announce License Agreement for Chronic Pain Drug Candidate,"Lilly and Asahi Kasei Pharma Announce License Agreement for Chronic Pain Drug Candidate
INDIANAPOLIS and TOKYO, Jan. 28, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) and Asahi Kasei Pharma Corporation today announced a license agreement whereby Lilly will acquire the exclusive rights for AK1780 from Asahi Kasei Pharma. AK1780 is an orally bioavailable P2X7 receptor..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-28 09:47:18,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1253139/is-a-surprise-coming-for-lilly-lly-this-earnings-season,Is a Surprise Coming for Lilly (LLY) This Earnings Season?,"Is a Surprise Coming for Lilly (LLY) This Earnings Season?
Lilly (LLY) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-28 11:17:23,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1253318/lilly-lly-partners-vir-glaxo-for-covid-19-combo-regimen,Lilly (LLY) Partners Vir/Glaxo for COVID-19 Combo Regimen,"Lilly (LLY) Partners Vir/Glaxo for COVID-19 Combo Regimen
Lilly (LLY) collaborates with Vir and Glaxo to develop its COVID-19 therapy, bamlanivimab, in combination with their COVID-19 antibody candidate."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-28 12:02:36,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1253404/5-big-pharma-biotech-stocks-set-to-trump-q4-earnings-estimates,5 Big Pharma/Biotech Stocks Set to Trump Q4 Earnings Estimates,"5 Big Pharma/Biotech Stocks Set to Trump Q4 Earnings Estimates
Let us take a look at some drug/biotech stocks including Sanofi (SNY) and Merck (MRK) that are poised to beat fourth-quarter earnings estimates."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-29 06:20:00,prnewswire.com,PRNewsWire,https://www.prnewswire.com/news-releases/lilly-reports-strong-fourth-quarter-and-full-year-2020-financial-results-301217838.html,Lilly Reports Strong Fourth-Quarter and Full-Year 2020 Financial Results,"Lilly Reports Strong Fourth-Quarter and Full-Year 2020 Financial Results
INDIANAPOLIS, Jan. 29, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) today announced financial results for the fourth quarter and full year of 2020. $ in millions, except per share data Fourth Quarter % Full Year % 2020 2019 Change 2020 2019 Change Revenue $ 7,440.0 $ 6,114.0 22%..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-29 06:37:19,marketwatch.com,Market Watch,https://www.marketwatch.com/story/eli-lilly-beats-profit-and-sales-forecasts-to-deliver-500000-more-covid-19-treatment-doses-by-end-of-march-2021-01-29,"Eli Lilly beats profit and sales forecasts, to deliver 500,000 more COVID-19 treatment doses by end of March","Eli Lilly beats profit and sales forecasts, to deliver 500,000 more COVID-19 treatment doses by end of March
Eli Lilly & Co. reported Friday a big fourth-quarter profit beat and revenue that rose 22% to top forecasts, as it recognized $850 million in U.S. revenue for bamlanivimab, the drugmaker's treatment for mile to moderate COVID-19 that has been granted Emergency Use Authorization. The company said it has delivered 950,000 bamlanivimab doses to the U.S. government, and has agreed to deliver 500,000 more doses no later than March 31."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-29 06:39:00,reuters.com,Reuters,https://www.reuters.com/article/us-lilly-results/eli-lilly-profit-rises-41-5-as-covid-19-drug-lifts-sales-idUSKBN29Y1CY,Eli Lilly profit rises 41.5% as COVID-19 drug lifts sales,"Eli Lilly profit rises 41.5% as COVID-19 drug lifts sales
Eli Lilly and Co posted a 41.5% rise in fourth-quarter profit on Friday, helped by higher demand for its diabetes drugs and a successful launch of its COVID-19 antibody treatment."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-29 07:03:50,benzinga.com,Benzinga,https://www.benzinga.com/news/earnings/21/01/19390204/recap-eli-lilly-q4-earnings,Recap: Eli Lilly Q4 Earnings,"Recap: Eli Lilly Q4 Earnings
Shares of Eli Lilly (NYSE:LLY) decreased 0.3% in pre-market trading after the company reported Q4 results. Quarterly Results Earnings per share rose 58.96% year over year to $2.75, which beat the estimate of $2.35."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 10:32:53,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1254152/eli-lilly-lly-q4-earnings-top-covid-19-antibody-boosts-sales,"Eli Lilly (LLY) Q4 Earnings Top, COVID-19 Antibody Boosts Sales","Eli Lilly (LLY) Q4 Earnings Top, COVID-19 Antibody Boosts Sales
Lilly (LLY) beats fourth-quarter estimates for both earnings and sales. Stock up in pre-market trading."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 11:16:00,barrons.com,Barron's,https://www.barrons.com/articles/lilly-reports-strong-sales-boosted-by-covid-antibodies-51611936993,"Lilly Reports Strong Sales, Boosted by Covid Antibodies","Lilly Reports Strong Sales, Boosted by Covid Antibodies
December's sales were as good as Wall Street expected, but profits came in about 9% better than the forecasts of analysts polled by FactSet."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 11:17:08,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1254275/personal-income-increased-in-december,Personal Income Increased in December,"Personal Income Increased in December
Personal Income Increased in December"
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 11:17:16,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1254261/economic-prints-q4-reports-up-for-lilly-cat-jj-posts-phase-3-data,"Economic Prints, Q4 Reports Up for Lilly, CAT; J&J Posts Phase-3 Data","Economic Prints, Q4 Reports Up for Lilly, CAT; J&J Posts Phase-3 Data
With the GameStop (GME) short-squeeze saga continuing, market indexes work to regain their equilibrium."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 15:04:55,schaeffersresearch.com,Schaeffers Research,https://www.schaeffersresearch.com/content/news/2021/01/29/drug-stock-reverses-from-record-highs-despite-blowout-earnings,Drug Stock Reverses from Record Highs Despite Blowout Earnings,"Drug Stock Reverses from Record Highs Despite Blowout Earnings
The shares of Eli Lilly And Co (NYSE:LLY) are down 2.1% at $205.80 this afternoon -- likely due to some broad-market headwinds  -- despite earlier surging to an all-time high of $218."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 15:31:07,seekingalpha.com,Seeking Alpha,https://seekingalpha.com/article/4402125-eli-lilly-and-company-lly-ceo-dave-ricks-on-q4-2020-results-earnings-call-transcript,Eli Lilly and Company (LLY) CEO Dave Ricks on Q4 2020 Results - Earnings Call Transcript,"Eli Lilly and Company (LLY) CEO Dave Ricks on Q4 2020 Results - Earnings Call Transcript
Eli Lilly and Company (LLY) CEO Dave Ricks on Q4 2020 Results - Earnings Call Transcript"
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 17:26:44,gurufocus.com,GuruFocus,https://www.gurufocus.com/news/1344695/eli-lilly-tops-estimates-with-government-purchases-of-covid-treatment,Eli Lilly Tops Estimates With Government Purchases of Covid Treatment,"Eli Lilly Tops Estimates With Government Purchases of Covid Treatment
Pharmaceutical manufacturer Eli Lilly and Co. (NYSE:LLY) has released strong earnings thanks to high demand for cancer and diabetes treatments alongside government purchases of its Covid-19 antibody treatment."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-01 07:30:00,prnewswire.com,PRNewsWire,https://www.prnewswire.com/news-releases/lilly-partners-with-area-health-systems-to-help-enable-access-to-important-antibody-infusion-therapies-for-covid-19-patients-301218598.html,Lilly Partners with Area Health Systems to Help Enable Access to Important Antibody Infusion Therapies for COVID-19 Patients,"Lilly Partners with Area Health Systems to Help Enable Access to Important Antibody Infusion Therapies for COVID-19 Patients
INDIANAPOLIS, Feb. 1, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) has partnered with local health systems to launch dedicated infusion center locations serving central, northern, and now southern Indiana that are intended to provide Hoosiers with access to important COVID-19..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-02 08:53:46,deadline.com,Deadline,https://deadline.com/2021/02/rebel-girls-brand-names-former-wb-disney-exec-soo-koo-creative-lilly-workneh-digital-content-head-1234684988/,"Rebel Girls Taps Former WB, Disney Exec Soo Koo As Creative, Marketing Boss; Blavity's Lilly Workneh To Run Digital Content","Rebel Girls Taps Former WB, Disney Exec Soo Koo As Creative, Marketing Boss; Blavity's Lilly Workneh To Run Digital Content
EXCLUSIVE: Rebel Girls, the entertainment brand best known for the children's book series and podcast Good Night Stories for Rebel Girls has added former Warner Bros. and Disney exec Soo Koo and Lilly Workneh, former editor-in-chief of Blavity News, as, respectively, chief creative/marketing officer and head of digital content. The appointments follow a recent deal..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-02 09:00:00,seekingalpha.com,Seeking Alpha,https://seekingalpha.com/article/4402625-upcoming-ex-dividend-dates-february-3minus-12-2021,"Upcoming Ex-Dividend Dates: February 3-12, 2021","Upcoming Ex-Dividend Dates: February 3-12, 2021
Upcoming Ex-Dividend Dates: February 3-12, 2021"
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-02 13:53:38,seekingalpha.com,Seeking Alpha,https://seekingalpha.com/article/4402758-bolt-biotherapeutics-aims-for-150-million-u-s-ipo,Bolt Biotherapeutics Aims For $150 Million U.S. IPO,"Bolt Biotherapeutics Aims For $150 Million U.S. IPO
Bolt Biotherapeutics has filed proposed terms for a $150 million IPO. The firm is developing antibody conjugate treatments for various cancers."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-03 17:16:00,prnewswire.com,PRNewsWire,https://www.prnewswire.com/news-releases/lilly-to-participate-in-guggenheim-healthcare-talks-2021-oncology-day-301221714.html,Lilly to Participate in Guggenheim Healthcare Talks 2021 Oncology Day,"Lilly to Participate in Guggenheim Healthcare Talks 2021 Oncology Day
INDIANAPOLIS, Feb. 3, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) will participate in the Guggenheim Healthcare Talks 2021 Oncology Day on Friday, February 12, 2021. Anne White, senior vice president and president, Lilly Oncology, and Jacob Van Naarden, chief executive officer..."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-04 06:42:00,fool.com,The Motley Fool,https://www.fool.com/investing/2021/02/04/can-this-maverick-biotech-become-the-frontrunner-i/,Can This Maverick Biotech Become the Frontrunner in the Fight Against Alzheimer's?,"Can This Maverick Biotech Become the Frontrunner in the Fight Against Alzheimer's?
Investors are betting this underdog will succeed where even the most reputable of biotech firms have failed."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-05 13:38:16,zacks.com,Zacks Investment Research,https://www.zacks.com/stock/news/1258521/pharma-etfs-in-focus-post-q4-earnings,Pharma ETFs in Focus Post Q4 Earnings,"Pharma ETFs in Focus Post Q4 Earnings
Healthcare Q4 results seem robust given that it is the fourth-best sector from a revenue growth look and the sixth-strongest in terms of earnings growth."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-07 07:00:00,barrons.com,Barron's,https://www.barrons.com/articles/pension-buys-up-alibaba-stock-lilly-cisco-salesforce-51612454514,"Big Pension Buys Up Alibaba, Lilly, and Cisco Stock. Here's What It Sold.","Big Pension Buys Up Alibaba, Lilly, and Cisco Stock. Here's What It Sold.
State Teachers Retirement System of Ohio materially lifted investments in Alibaba, Eli Lilly, and Cisco Systems, and halved holdings in Salesforce.com in the fourth quarter."
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-07 15:38:12,seekingalpha.com,Seeking Alpha,https://seekingalpha.com/article/4404187-week-in-review-junshi-signs-1_1-billion-deal-for-u-s-canada-rights-to-pdminus-1,Week In Review: Junshi Signs $1.1 Billion Deal For U.S.-Canada Rights To PD-1,"Week In Review: Junshi Signs $1.1 Billion Deal For U.S.-Canada Rights To PD-1
Week In Review: Junshi Signs $1.1 Billion Deal For U.S.-Canada Rights To PD-1"
