ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,news_folder_date,phase,publishedDate,site,url,title,text,n_tokens_raw,n_tokens,lm_pos,lm_neg,lm_unc,lm_lit,lm_constr,lm_strong,lm_weak,lm_complex,lm_pos_prop,lm_neg_prop,lm_unc_prop,lm_lit_prop,lm_constr_prop,lm_tone
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,pre,2021-01-29 07:03:50,benzinga.com,https://www.benzinga.com/news/earnings/21/01/19390204/recap-eli-lilly-q4-earnings,Recap: Eli Lilly Q4 Earnings,"Recap: Eli Lilly Q4 Earnings
Shares of Eli Lilly (NYSE:LLY) decreased 0.3% in pre-market trading after the company reported Q4 results. Quarterly Results Earnings per share rose 58.96% year over year to $2.75, which beat the estimate of $2.35.",37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 15:04:55,schaeffersresearch.com,https://www.schaeffersresearch.com/content/news/2021/01/29/drug-stock-reverses-from-record-highs-despite-blowout-earnings,Drug Stock Reverses from Record Highs Despite Blowout Earnings,"Drug Stock Reverses from Record Highs Despite Blowout Earnings
The shares of Eli Lilly And Co (NYSE:LLY) are down 2.1% at $205.80 this afternoon -- likely due to some broad-market headwinds  -- despite earlier surging to an all-time high of $218.",39.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.09523809523809523
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-01-29 17:26:44,gurufocus.com,https://www.gurufocus.com/news/1344695/eli-lilly-tops-estimates-with-government-purchases-of-covid-treatment,Eli Lilly Tops Estimates With Government Purchases of Covid Treatment,"Eli Lilly Tops Estimates With Government Purchases of Covid Treatment
Pharmaceutical manufacturer Eli Lilly and Co. (NYSE:LLY) has released strong earnings thanks to high demand for cancer and diabetes treatments alongside government purchases of its Covid-19 antibody treatment.",39.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-01 07:30:00,prnewswire.com,https://www.prnewswire.com/news-releases/lilly-partners-with-area-health-systems-to-help-enable-access-to-important-antibody-infusion-therapies-for-covid-19-patients-301218598.html,Lilly Partners with Area Health Systems to Help Enable Access to Important Antibody Infusion Therapies for COVID-19 Patients,"Lilly Partners with Area Health Systems to Help Enable Access to Important Antibody Infusion Therapies for COVID-19 Patients
INDIANAPOLIS, Feb. 1, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) has partnered with local health systems to launch dedicated infusion center locations serving central, northern, and now southern Indiana that are intended to provide Hoosiers with access to important COVID-19...",57.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.030303030303030304
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-02 08:53:46,deadline.com,https://deadline.com/2021/02/rebel-girls-brand-names-former-wb-disney-exec-soo-koo-creative-lilly-workneh-digital-content-head-1234684988/,"Rebel Girls Taps Former WB, Disney Exec Soo Koo As Creative, Marketing Boss; Blavity's Lilly Workneh To Run Digital Content","Rebel Girls Taps Former WB, Disney Exec Soo Koo As Creative, Marketing Boss; Blavity's Lilly Workneh To Run Digital Content
EXCLUSIVE: Rebel Girls, the entertainment brand best known for the children's book series and podcast Good Night Stories for Rebel Girls has added former Warner Bros. and Disney exec Soo Koo and Lilly Workneh, former editor-in-chief of Blavity News, as, respectively, chief creative/marketing officer and head of digital content. The appointments follow a recent deal...",80.0,47.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.10638297872340426
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-03 17:16:00,prnewswire.com,https://www.prnewswire.com/news-releases/lilly-to-participate-in-guggenheim-healthcare-talks-2021-oncology-day-301221714.html,Lilly to Participate in Guggenheim Healthcare Talks 2021 Oncology Day,"Lilly to Participate in Guggenheim Healthcare Talks 2021 Oncology Day
INDIANAPOLIS, Feb. 3, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) will participate in the Guggenheim Healthcare Talks 2021 Oncology Day on Friday, February 12, 2021. Anne White, senior vice president and president, Lilly Oncology, and Jacob Van Naarden, chief executive officer...",46.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-05 13:38:16,zacks.com,https://www.zacks.com/stock/news/1258521/pharma-etfs-in-focus-post-q4-earnings,Pharma ETFs in Focus Post Q4 Earnings,"Pharma ETFs in Focus Post Q4 Earnings
Healthcare Q4 results seem robust given that it is the fourth-best sector from a revenue growth look and the sixth-strongest in terms of earnings growth.",34.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 07:18:48,marketwatch.com,https://www.marketwatch.com/story/lilly-promotes-anat-ashkenazi-to-cfo-says-previous-cfo-had-inappropriate-communication-with-employees-2021-02-09,"Lilly promotes Anat Ashkenazi to CFO, says previous CFO had 'inappropriate' communication with employees","Lilly promotes Anat Ashkenazi to CFO, says previous CFO had 'inappropriate' communication with employees
Shares of Eli Lilly & Co. were down 0.3% in premarket trading on Tuesday after the drugmaker said chief financial officer Josh Smiley will resign after engaging in inappropriate personal communications with some employees. He had a personal relationship with an employee, which was found to be consensual.",60.0,29.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,-0.10344827586206896
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 07:21:00,reuters.com,https://www.reuters.com/article/us-lilly-cfo/eli-lilly-says-cfo-to-step-down-after-inappropriate-communication-with-employees-idUSKBN2A91KO,Eli Lilly says CFO to step down after 'inappropriate communication' with employees,"Eli Lilly says CFO to step down after 'inappropriate communication' with employees
Eli Lilly and Co said on Tuesday its chief financial officer Josh Smiley will step down after an independent investigation found inappropriate personal communication with certain Lilly employees.",40.0,22.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,-0.13636363636363635
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 09:17:07,proactiveinvestors.com,https://www.proactiveinvestors.com//companies/news/940804/american-resources-engages-ex-eli-lilly-executive-william-smith-iii-to-design-and-build-its-rare-earth-and-critical-mineral-purification-facilities-940804.html?SNAPI,American Resources engages ex-Eli Lilly executive William Smith III to design and build its rare earth and critical mineral purification facilities,"American Resources engages ex-Eli Lilly executive William Smith III to design and build its rare earth and critical mineral purification facilities
American Resources Corporation (NASDAQ:AREC) announced Tuesday that it has engaged technology veteran William E. Smith III to lead the design, build and operation phase of its rare earth and critical mineral purification facilities.",56.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 09:37:37,cnn.com,https://www.cnn.com/2021/02/09/business/eli-lilly-cfo-resigns/index.html,Eli Lilly CFO resigns after 'inappropriate' communications with employees,"Eli Lilly CFO resigns after 'inappropriate' communications with employees
Eli Lilly announced that Josh Smiley, its chief financial officer and senior vice president, has resigned after an investigation revealed ""inappropriate personal communications"" with employees.",34.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,-0.23809523809523808
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 10:04:57,247wallst.com,https://247wallst.com/healthcare-business/2021/02/09/eli-lilly-dumps-cfo-after-inappropriate-communication-allegations-arise/,Eli Lilly Dumps CFO After Inappropriate Communication Allegations Arise,"Eli Lilly Dumps CFO After Inappropriate Communication Allegations Arise
Eli Lilly and Co. (NYSE: LLY) is shuffling the executive deck on Tuesday after allegations about inappropriate communication arose against Chief Financial Officer Josh Smiley.",34.0,20.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,-0.25
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 17:24:19,gurufocus.com,https://www.gurufocus.com/news/1354803/primecap-managements-top-trades-of-the-4th-quarter,Primecap Management's Top Trades of the 4th Quarter,"Primecap Management's Top Trades of the 4th Quarter
PRIMECAP Management ( Current Portfolio ) has revealed its portfolio for the fourth quarter. Major trades include a new buy in Morgan Stanley (NYSE:MS) and reductions in Qualcomm Inc. (NASDAQ:QCOM), Adobe Inc. (NASDAQ:ADBE), Microsoft Corp. (NASDAQ:MSFT) and Alphabet Inc. (NASDAQ:GOOG).",52.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-09 19:29:00,prnewswire.com,https://www.prnewswire.com/news-releases/lillys-bamlanivimab-ly-cov555-administered-with-etesevimab-ly-cov016-receives-fda-emergency-use-authorization-for-covid-19-301225460.html,Lilly's bamlanivimab (LY-CoV555) administered with etesevimab (LY-CoV016) receives FDA emergency use authorization for COVID-19,"Lilly's bamlanivimab (LY-CoV555) administered with etesevimab (LY-CoV016) receives FDA emergency use authorization for COVID-19
INDIANAPOLIS, Feb. 9, 2021 /PRNewswire/ -- The U.S. Food and Drug Administration (FDA) granted Emergency Use Authorization (EUA) for investigational bamlanivimab (LY-CoV555) 700 mg and etesevimab (LY-CoV016) 1400 mg together, Eli Lilly and Company (NYSE: LLY) announced today. This therapy...",55.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-10 04:13:58,benzinga.com,https://www.benzinga.com/general/biotech/21/02/19579646/eli-lilly-antibody-drug-combo-for-covid-19-gets-fda-emergency-approval,Eli Lilly Antibody Drug Combo For COVID-19 Gets FDA Emergency Approval,"Eli Lilly Antibody Drug Combo For COVID-19 Gets FDA Emergency Approval
Eli Lilly and Co (NYSE: LLY)'s antibody treatments have received an emergency use authorization from the United States Food and Drug Administration. What Happened: The federal regulator issued the EUA for the two drugs, bamlanivimab and etesevimab, to be administered together for the treatment of mild to moderate COVID-19 in both adults and children above 12 years of age.",70.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-10 08:05:13,marketwatch.com,https://www.marketwatch.com/story/fda-grants-authorization-to-lillys-covid-19-antibody-treatment-2021-02-10,FDA grants authorization to Lilly's COVID-19 antibody treatment,"FDA grants authorization to Lilly's COVID-19 antibody treatment
Shares of Eli Lilly & Co. were up 1.1% in premarket trading on Wednesday, the day after the Food and Drug Administration granted emergency authorization to the company's COVID-19 antibody cocktail. The infusion pairs two monoclonal antibodies, bamlanivimab and etesevimab, as a treatment for anyone older than 12 years old who has mild to moderate COVID-19 symptoms and is at risk for severe disease.",71.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,-0.02702702702702703
LLY,2021-01-29,2021-01-29,,2021-01-29,2021-01-29T09:00:00-05:00,0,2021-01-29,post,2021-02-12 14:33:04,gurufocus.com,https://www.gurufocus.com/news/1358266/eli-lilly-keeps-piling-up-share-price-gains-,Eli Lilly Keeps Piling Up Share Price Gains,"Eli Lilly Keeps Piling Up Share Price Gains
Eli Lilly and Co.'s (NYSE:LLY) 28% increase in share price in 2020 was the highest among members of big [harma. According to an Evaluate Pharma report, the gain pushed the company's market value to more than $161 billion.",46.0,22.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.13636363636363635
LLY,2021-04-27,2021-04-27,,2021-04-27,2021-04-27T09:30:00-04:00,0,2021-04-27,pre,2021-04-20 06:45:00,prnewswire.com,https://www.prnewswire.com/news-releases/lilly-and-incytes-baricitinib-improved-hair-regrowth-for-alopecia-areata-patients-in-second-phase-3-study-301272086.html,Lilly and Incyte's Baricitinib Improved Hair Regrowth for Alopecia Areata Patients in Second Phase 3 Study,"Lilly and Incyte's Baricitinib Improved Hair Regrowth for Alopecia Areata Patients in Second Phase 3 Study
INDIANAPOLIS, April 20, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) and Incyte (NASDAQ: INCY) announced today results from a second Phase 3 trial (BRAVE-AA1) evaluating the efficacy and safety of once-daily baricitinib 2-mg and 4-mg in adults with severe alopecia areata (AA). The data are consistent with findings from the first Phase 3 clinical trial, BRAVE-AA2, top-lined earlier this year.",77.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0
LLY,2021-04-27,2021-04-27,,2021-04-27,2021-04-27T09:30:00-04:00,0,2021-04-27,pre,2021-04-23 10:01:00,prnewswire.com,https://www.prnewswire.com/news-releases/olumiant-showed-significant-improvements-in-the-severity-and-extent-of-atopic-dermatitis-and-other-patient-reported-outcomes-in-phase-3-study-analyses-301275620.html,OLUMIANT® Showed Significant Improvements in the Severity and Extent of Atopic Dermatitis and Other Patient-Reported Outcomes in Phase 3 Study Analyses,"OLUMIANT® Showed Significant Improvements in the Severity and Extent of Atopic Dermatitis and Other Patient-Reported Outcomes in Phase 3 Study Analyses
INDIANAPOLIS, April 23, 2021 /PRNewswire/ -- Through new analyses of BREEZE-AD5 Phase 3 clinical trial data and an extended safety analysis across multiple trials, Eli Lilly and Company (NYSE: LLY) and Incyte's (NASDAQ:INCY) OLUMIANT® (baricitinib) 2-mg tablet taken once daily showed improvement in key measured treatment outcomes compared to placebo, and helped further characterize the long-term safety profile in adults with moderate to severe atopic dermatitis (AD). In one BREEZE-AD5 analysis, OLUMIANT provided concurrent improvements in the severity and extent of AD, other key symptoms and quality of life as early as one week, as measured by percent change from baseline compared to placebo.",126.0,76.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.0
LLY,2021-04-27,2021-04-27,,2021-04-27,2021-04-27T09:30:00-04:00,0,2021-04-27,pre,2021-04-23 10:01:00,prnewswire.com,https://www.prnewswire.com/news-releases/taltz-delivers-more-cumulative-days-with-completely-clear-skin-for-adults-with-psoriasis-compared-to-seven-other-biologics-in-novel-network-meta-analysis-301275567.html,Taltz® Delivers More Cumulative Days with Completely Clear Skin for Adults with Psoriasis Compared to Seven Other Biologics in Novel Network Meta-Analysis,"Taltz® Delivers More Cumulative Days with Completely Clear Skin for Adults with Psoriasis Compared to Seven Other Biologics in Novel Network Meta-Analysis
INDIANAPOLIS, April 23, 2021 /PRNewswire/ -- Through clinical trial meta-analysis and real-world evidence, Eli Lilly and Company's (NYSE: LLY) Taltz® (ixekizumab) demonstrated greater success in key measured treatment outcomes compared to other biologics in adults with moderate to severe plaque psoriasis. In the first one-year network meta-analysis based on area under the curve, Taltz showed numerically greater cumulative benefits on completely clear skin over one year compared to seven other biologics, as measured by Psoriasis Area Severity Index (PASI) 100.",104.0,62.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.03225806451612903,0.0,0.0,0.0,-0.016129032258064516
LLY,2021-04-27,2021-04-27,,2021-04-27,2021-04-27T09:30:00-04:00,0,2021-04-27,pre,2021-04-26 18:29:26,gurufocus.com,https://www.gurufocus.com/news/1407347/eli-lilly-rated-top-in-innovation-bristolmyers-leader-in-invention,"Eli Lilly Rated Top in Innovation, Bristol-Myers Leader in Invention","Eli Lilly Rated Top in Innovation, Bristol-Myers Leader in Invention
Eli Lilly and Co. (NYSE:LLY) jumped four places from last year to capture the top spot in IDEA Pharma's Pharmaceutical Innovation Index, supplanting the 2020 leader Roche (RHHBY). In the drug consulting firm's Pharmaceutical Invention Index, Bristol-Myers Squibb Co. (NYSE:BMY) climbed one place to take over the top position from AstraZeneca (NASDAQ:AZN), which dropped five places to number six.",75.0,40.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.025,0.0,0.0,0.0,0.075
LLY,2021-04-27,2021-04-27,,2021-04-27,2021-04-27T09:30:00-04:00,0,2021-04-27,pre,2021-04-27 06:25:00,prnewswire.com,https://www.prnewswire.com/news-releases/lilly-delivers-first-quarter-2021-financial-results-adjusts-2021-financial-guidance-301277287.html,"Lilly Delivers First-Quarter 2021 Financial Results, Adjusts 2021 Financial Guidance","Lilly Delivers First-Quarter 2021 Financial Results, Adjusts 2021 Financial Guidance
INDIANAPOLIS, April 27, 2021 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) today announced financial results for the first quarter of 2021. $ in millions, except per share data First Quarter % 2021 2020 Change Revenue $ 6,805.6 $ 5,859.8 16% Net Income – Reported 1,355.3 1,456.5 (7)% EPS – Reported 1.49 1.60 (7)% Net Income – Non-GAAP 1,701.9 1,471.1 16% EPS – Non-GAAP 1.87 1.61 16% Certain financial information for 2021 and 2020 is presented on both a reported and a non-GAAP basis.",65.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
