y_type,window,feature,corr,abs_corr
car_simple_pct,m5_p5,gro_growthGrossProfit,0.145,0.145
car_simple_pct,m5_p5,gro_growthGrossProfitRatio,0.139,0.139
car_simple_pct,m5_p5,gro_growthResearchAndDevelopmentExpenses,0.013,0.013
car_simple_pct,m5_p5,gro_growthGeneralAndAdministrativeExpenses,-0.05,0.05
car_simple_pct,m5_p5,gro_growthSellingAndMarketingExpenses,-0.013,0.013
car_simple_pct,m5_p5,gro_growthOtherExpenses,-0.015,0.015
car_simple_pct,m5_p5,gro_growthOperatingExpenses,-0.053,0.053
car_simple_pct,m5_p5,gro_growthCostAndExpenses,-0.008,0.008
car_simple_pct,m5_p5,gro_growthInterestIncome,-0.104,0.104
car_simple_pct,m5_p5,gro_growthInterestExpense,-0.178,0.178
car_simple_pct,m5_p5,gro_growthDepreciationAndAmortization,-0.001,0.001
car_simple_pct,m5_p5,gro_growthEBITDA,0.035,0.035
car_simple_pct,m5_p5,gro_growthOperatingIncome,-0.014,0.014
car_simple_pct,m5_p5,gro_growthIncomeBeforeTax,0.022,0.022
car_simple_pct,m5_p5,gro_growthIncomeTaxExpense,0.027,0.027
car_simple_pct,m5_p5,gro_growthNetIncome,0.062,0.062
car_simple_pct,m5_p5,gro_growthEPS,0.044,0.044
car_simple_pct,m5_p5,gro_growthEPSDiluted,0.044,0.044
car_simple_pct,m5_p5,gro_growthWeightedAverageShsOut,0.061,0.061
car_simple_pct,m5_p5,gro_growthWeightedAverageShsOutDil,0.027,0.027
car_simple_pct,m5_p5,gro_growthEBIT,-0.045,0.045
car_simple_pct,m5_p5,gro_growthNonOperatingIncomeExcludingInterest,-0.062,0.062
car_simple_pct,m5_p5,gro_growthNetInterestIncome,0.043,0.043
car_simple_pct,m5_p5,gro_growthTotalOtherIncomeExpensesNet,-0.031,0.031
car_simple_pct,m5_p5,gro_growthNetIncomeFromContinuingOperations,0.053,0.053
car_simple_pct,m5_p5,gro_growthOtherAdjustmentsToNetIncome,-0.017,0.017
car_simple_pct,m5_p5,gro_growthNetIncomeDeductions,0.043,0.043
car_simple_pct,m5_p5,est_revenueLow,-0.106,0.106
car_simple_pct,m5_p5,est_revenueHigh,-0.109,0.109
car_simple_pct,m5_p5,est_revenueAvg,-0.107,0.107
car_simple_pct,m5_p5,est_ebitdaLow,-0.041,0.041
car_simple_pct,m5_p5,est_ebitdaHigh,-0.042,0.042
car_simple_pct,m5_p5,est_ebitdaAvg,-0.042,0.042
car_simple_pct,m5_p5,est_ebitLow,-0.074,0.074
car_simple_pct,m5_p5,est_ebitHigh,-0.075,0.075
car_simple_pct,m5_p5,est_ebitAvg,-0.075,0.075
car_simple_pct,m5_p5,est_netIncomeLow,-0.041,0.041
car_simple_pct,m5_p5,est_netIncomeHigh,-0.036,0.036
car_simple_pct,m5_p5,est_netIncomeAvg,-0.038,0.038
car_simple_pct,m5_p5,est_sgaExpenseLow,-0.045,0.045
car_simple_pct,m5_p5,est_sgaExpenseHigh,-0.048,0.048
car_simple_pct,m5_p5,est_sgaExpenseAvg,-0.047,0.047
car_simple_pct,m5_p5,est_epsAvg,-0.017,0.017
car_simple_pct,m5_p5,est_epsHigh,-0.01,0.01
car_simple_pct,m5_p5,est_epsLow,-0.02,0.02
car_simple_pct,m5_p5,est_numAnalystsRevenue,0.024,0.024
car_simple_pct,m5_p5,est_numAnalystsEps,-0.003,0.003
car_simple_pct,p0_p1,px_-5,,
car_simple_pct,p0_p1,px_-1,,
car_simple_pct,p0_p1,px_+0,,
car_simple_pct,p0_p1,px_+1,,
car_simple_pct,p0_p1,px_+5,,
car_simple_pct,p0_p1,px_+10,,
car_simple_pct,p0_p1,logpct_m5_p5,,
car_simple_pct,p0_p1,logpct_m1_p1,,
car_simple_pct,p0_p1,logpct_p0_p1,,
car_simple_pct,p0_p1,logpct_p0_p5,,
car_simple_pct,p0_p1,logpct_p0_p10,,
car_simple_pct,p0_p1,sur_quarter_rank,,
car_simple_pct,p0_p1,sur_actual_revenue,,
car_simple_pct,p0_p1,sur_actual_ebitda,,
car_simple_pct,p0_p1,sur_actual_ebit,,
car_simple_pct,p0_p1,sur_actual_netIncome,,
car_simple_pct,p0_p1,sur_actual_eps,,
car_simple_pct,p0_p1,sur_est_revenue,,
car_simple_pct,p0_p1,sur_est_ebitda,,
car_simple_pct,p0_p1,sur_est_ebit,,
car_simple_pct,p0_p1,sur_est_netIncome,,
car_simple_pct,p0_p1,sur_est_eps,,
car_simple_pct,p0_p1,sur_surprise_revenue,,
car_simple_pct,p0_p1,sur_surprise_revenue_pct,,
car_simple_pct,p0_p1,sur_surprise_ebitda,,
car_simple_pct,p0_p1,sur_surprise_ebitda_pct,,
car_simple_pct,p0_p1,sur_surprise_ebit,,
car_simple_pct,p0_p1,sur_surprise_ebit_pct,,
car_simple_pct,p0_p1,sur_surprise_netIncome,,
car_simple_pct,p0_p1,sur_surprise_netIncome_pct,,
car_simple_pct,p0_p1,sur_surprise_eps,,
car_simple_pct,p0_p1,sur_surprise_eps_pct,,
car_simple_pct,p0_p1,gro_fiscalYear,,
car_simple_pct,p0_p1,gro_growthRevenue,,
car_simple_pct,p0_p1,gro_growthCostOfRevenue,,
car_simple_pct,p0_p1,gro_growthGrossProfit,,
car_simple_pct,p0_p1,gro_growthGrossProfitRatio,,
car_simple_pct,p0_p1,gro_growthResearchAndDevelopmentExpenses,,
car_simple_pct,p0_p1,gro_growthGeneralAndAdministrativeExpenses,,
car_simple_pct,p0_p1,gro_growthSellingAndMarketingExpenses,,
car_simple_pct,p0_p1,gro_growthOtherExpenses,,
car_simple_pct,p0_p1,gro_growthOperatingExpenses,,
car_simple_pct,p0_p1,gro_growthCostAndExpenses,,
car_simple_pct,p0_p1,gro_growthInterestIncome,,
car_simple_pct,p0_p1,gro_growthInterestExpense,,
car_simple_pct,p0_p1,gro_growthDepreciationAndAmortization,,
car_simple_pct,p0_p1,gro_growthEBITDA,,
car_simple_pct,p0_p1,gro_growthOperatingIncome,,
car_simple_pct,p0_p1,gro_growthIncomeBeforeTax,,
car_simple_pct,p0_p1,gro_growthIncomeTaxExpense,,
car_simple_pct,p0_p1,gro_growthNetIncome,,
car_simple_pct,p0_p1,gro_growthEPS,,
car_simple_pct,p0_p1,gro_growthEPSDiluted,,
car_simple_pct,p0_p1,gro_growthWeightedAverageShsOut,,
car_simple_pct,p0_p1,gro_growthWeightedAverageShsOutDil,,
car_simple_pct,p0_p1,gro_growthEBIT,,
car_simple_pct,p0_p1,gro_growthNonOperatingIncomeExcludingInterest,,
car_simple_pct,p0_p1,gro_growthNetInterestIncome,,
car_simple_pct,p0_p1,gro_growthTotalOtherIncomeExpensesNet,,
car_simple_pct,p0_p1,gro_growthNetIncomeFromContinuingOperations,,
car_simple_pct,p0_p1,gro_growthOtherAdjustmentsToNetIncome,,
car_simple_pct,p0_p1,gro_growthNetIncomeDeductions,,
car_simple_pct,p0_p1,est_revenueLow,,
car_simple_pct,p0_p1,est_revenueHigh,,
car_simple_pct,p0_p1,est_revenueAvg,,
car_simple_pct,p0_p1,est_ebitdaLow,,
car_simple_pct,p0_p1,est_ebitdaHigh,,
car_simple_pct,p0_p1,est_ebitdaAvg,,
car_simple_pct,p0_p1,est_ebitLow,,
car_simple_pct,p0_p1,est_ebitHigh,,
car_simple_pct,p0_p1,est_ebitAvg,,
car_simple_pct,p0_p1,est_netIncomeLow,,
car_simple_pct,p0_p1,est_netIncomeHigh,,
car_simple_pct,p0_p1,est_netIncomeAvg,,
car_simple_pct,p0_p1,est_sgaExpenseLow,,
car_simple_pct,p0_p1,est_sgaExpenseHigh,,
car_simple_pct,p0_p1,est_sgaExpenseAvg,,
car_simple_pct,p0_p1,est_epsAvg,,
car_simple_pct,p0_p1,est_epsHigh,,
car_simple_pct,p0_p1,est_epsLow,,
car_simple_pct,p0_p1,est_numAnalystsRevenue,,
car_simple_pct,p0_p1,est_numAnalystsEps,,
car_simple_pct,p0_p10,px_-5,-0.044,0.044
car_simple_pct,p0_p10,px_-1,-0.047,0.047
car_simple_pct,p0_p10,px_+0,-0.036,0.036
car_simple_pct,p0_p10,px_+1,-0.026,0.026
car_simple_pct,p0_p10,px_+5,0.004,0.004
car_simple_pct,p0_p10,px_+10,0.035,0.035
car_simple_pct,p0_p10,logpct_m5_p5,0.424,0.424
car_simple_pct,p0_p10,logpct_m1_p1,0.217,0.217
car_simple_pct,p0_p10,logpct_p0_p1,0.419,0.419
car_simple_pct,p0_p10,logpct_p0_p5,0.663,0.663
car_simple_pct,p0_p10,logpct_p0_p10,0.897,0.897
car_simple_pct,p0_p10,sur_quarter_rank,0.046,0.046
car_simple_pct,p0_p10,sur_actual_revenue,-0.103,0.103
car_simple_pct,p0_p10,sur_actual_ebitda,-0.091,0.091
car_simple_pct,p0_p10,sur_actual_ebit,-0.1,0.1
car_simple_pct,p0_p10,sur_actual_netIncome,-0.09,0.09
car_simple_pct,p0_p10,sur_actual_eps,-0.012,0.012
car_simple_pct,p0_p10,sur_est_revenue,-0.103,0.103
car_simple_pct,p0_p10,sur_est_ebitda,-0.081,0.081
car_simple_pct,p0_p10,sur_est_ebit,-0.105,0.105
car_simple_pct,p0_p10,sur_est_netIncome,-0.095,0.095
car_simple_pct,p0_p10,sur_est_eps,-0.017,0.017
car_simple_pct,p0_p10,sur_surprise_revenue,-0.01,0.01
car_simple_pct,p0_p10,sur_surprise_revenue_pct,0.007,0.007
car_simple_pct,p0_p10,sur_surprise_ebitda,-0.013,0.013
car_simple_pct,p0_p10,sur_surprise_ebitda_pct,0.039,0.039
car_simple_pct,p0_p10,sur_surprise_ebit,-0.02,0.02
car_simple_pct,p0_p10,sur_surprise_ebit_pct,-0.004,0.004
car_simple_pct,p0_p10,sur_surprise_netIncome,0.035,0.035
car_simple_pct,p0_p10,sur_surprise_netIncome_pct,-0.03,0.03
car_simple_pct,p0_p10,sur_surprise_eps,0.006,0.006
car_simple_pct,p0_p10,sur_surprise_eps_pct,-0.112,0.112
car_simple_pct,p0_p10,gro_fiscalYear,0.037,0.037
car_simple_pct,p0_p10,gro_growthRevenue,0.018,0.018
car_simple_pct,p0_p10,gro_growthCostOfRevenue,-0.019,0.019
car_simple_pct,p0_p10,gro_growthGrossProfit,0.098,0.098
car_simple_pct,p0_p10,gro_growthGrossProfitRatio,0.097,0.097
car_simple_pct,p0_p10,gro_growthResearchAndDevelopmentExpenses,-0.007,0.007
car_simple_pct,p0_p10,gro_growthGeneralAndAdministrativeExpenses,0.043,0.043
car_simple_pct,p0_p10,gro_growthSellingAndMarketingExpenses,-0.057,0.057
car_simple_pct,p0_p10,gro_growthOtherExpenses,-0.018,0.018
car_simple_pct,p0_p10,gro_growthOperatingExpenses,-0.065,0.065
car_simple_pct,p0_p10,gro_growthCostAndExpenses,-0.043,0.043
car_simple_pct,p0_p10,gro_growthInterestIncome,0.031,0.031
car_simple_pct,p0_p10,gro_growthInterestExpense,0.06,0.06
car_simple_pct,p0_p10,gro_growthDepreciationAndAmortization,0.027,0.027
car_simple_pct,p0_p10,gro_growthEBITDA,-0.025,0.025
car_simple_pct,p0_p10,gro_growthOperatingIncome,-0.108,0.108
car_simple_pct,p0_p10,gro_growthIncomeBeforeTax,-0.079,0.079
car_simple_pct,p0_p10,gro_growthIncomeTaxExpense,0.009,0.009
car_simple_pct,p0_p10,gro_growthNetIncome,0.001,0.001
car_simple_pct,p0_p10,gro_growthEPS,0.015,0.015
car_simple_pct,p0_p10,gro_growthEPSDiluted,0.014,0.014
car_simple_pct,p0_p10,gro_growthWeightedAverageShsOut,0.033,0.033
car_simple_pct,p0_p10,gro_growthWeightedAverageShsOutDil,0.058,0.058
car_simple_pct,p0_p10,gro_growthEBIT,-0.12,0.12
car_simple_pct,p0_p10,gro_growthNonOperatingIncomeExcludingInterest,-0.048,0.048
car_simple_pct,p0_p10,gro_growthNetInterestIncome,0.004,0.004
car_simple_pct,p0_p10,gro_growthTotalOtherIncomeExpensesNet,-0.021,0.021
car_simple_pct,p0_p10,gro_growthNetIncomeFromContinuingOperations,-0.004,0.004
car_simple_pct,p0_p10,gro_growthOtherAdjustmentsToNetIncome,-0.01,0.01
car_simple_pct,p0_p10,gro_growthNetIncomeDeductions,-0.042,0.042
car_simple_pct,p0_p10,est_revenueLow,-0.103,0.103
car_simple_pct,p0_p10,est_revenueHigh,-0.103,0.103
car_simple_pct,p0_p10,est_revenueAvg,-0.103,0.103
car_simple_pct,p0_p10,est_ebitdaLow,-0.078,0.078
car_simple_pct,p0_p10,est_ebitdaHigh,-0.082,0.082
car_simple_pct,p0_p10,est_ebitdaAvg,-0.081,0.081
car_simple_pct,p0_p10,est_ebitLow,-0.105,0.105
car_simple_pct,p0_p10,est_ebitHigh,-0.103,0.103
car_simple_pct,p0_p10,est_ebitAvg,-0.105,0.105
car_simple_pct,p0_p10,est_netIncomeLow,-0.095,0.095
car_simple_pct,p0_p10,est_netIncomeHigh,-0.094,0.094
car_simple_pct,p0_p10,est_netIncomeAvg,-0.095,0.095
car_simple_pct,p0_p10,est_sgaExpenseLow,-0.087,0.087
car_simple_pct,p0_p10,est_sgaExpenseHigh,-0.091,0.091
car_simple_pct,p0_p10,est_sgaExpenseAvg,-0.09,0.09
car_simple_pct,p0_p10,est_epsAvg,-0.017,0.017
car_simple_pct,p0_p10,est_epsHigh,-0.007,0.007
car_simple_pct,p0_p10,est_epsLow,-0.023,0.023
car_simple_pct,p0_p10,est_numAnalystsRevenue,0.015,0.015
car_simple_pct,p0_p10,est_numAnalystsEps,0.011,0.011
car_simple_pct,p0_p5,px_-5,-0.025,0.025
car_simple_pct,p0_p5,px_-1,-0.028,0.028
car_simple_pct,p0_p5,px_+0,-0.016,0.016
car_simple_pct,p0_p5,px_+1,-0.003,0.003
car_simple_pct,p0_p5,px_+5,0.034,0.034
car_simple_pct,p0_p5,px_+10,0.039,0.039
car_simple_pct,p0_p5,logpct_m5_p5,0.591,0.591
car_simple_pct,p0_p5,logpct_m1_p1,0.28,0.28
car_simple_pct,p0_p5,logpct_p0_p1,0.53,0.53
car_simple_pct,p0_p5,logpct_p0_p5,0.912,0.912
car_simple_pct,p0_p5,logpct_p0_p10,0.675,0.675
car_simple_pct,p0_p5,sur_quarter_rank,0.033,0.033
car_simple_pct,p0_p5,sur_actual_revenue,-0.122,0.122
car_simple_pct,p0_p5,sur_actual_ebitda,-0.128,0.128
car_simple_pct,p0_p5,sur_actual_ebit,-0.142,0.142
car_simple_pct,p0_p5,sur_actual_netIncome,-0.134,0.134
car_simple_pct,p0_p5,sur_actual_eps,0.009,0.009
car_simple_pct,p0_p5,sur_est_revenue,-0.125,0.125
car_simple_pct,p0_p5,sur_est_ebitda,-0.111,0.111
car_simple_pct,p0_p5,sur_est_ebit,-0.139,0.139
car_simple_pct,p0_p5,sur_est_netIncome,-0.127,0.127
car_simple_pct,p0_p5,sur_est_eps,0.02,0.02
car_simple_pct,p0_p5,sur_surprise_revenue,0.012,0.012
car_simple_pct,p0_p5,sur_surprise_revenue_pct,0.033,0.033
car_simple_pct,p0_p5,sur_surprise_ebitda,-0.023,0.023
car_simple_pct,p0_p5,sur_surprise_ebitda_pct,0.056,0.056
car_simple_pct,p0_p5,sur_surprise_ebit,-0.048,0.048
car_simple_pct,p0_p5,sur_surprise_ebit_pct,0.013,0.013
car_simple_pct,p0_p5,sur_surprise_netIncome,0.033,0.033
car_simple_pct,p0_p5,sur_surprise_netIncome_pct,0.003,0.003
car_simple_pct,p0_p5,sur_surprise_eps,-0.015,0.015
car_simple_pct,p0_p5,sur_surprise_eps_pct,-0.106,0.106
car_simple_pct,p0_p5,gro_fiscalYear,0.011,0.011
car_simple_pct,p0_p5,gro_growthRevenue,0.029,0.029
car_simple_pct,p0_p5,gro_growthCostOfRevenue,0.019,0.019
car_simple_pct,p0_p5,gro_growthGrossProfit,0.077,0.077
car_simple_pct,p0_p5,gro_growthGrossProfitRatio,0.078,0.078
car_simple_pct,p0_p5,gro_growthResearchAndDevelopmentExpenses,-0.045,0.045
car_simple_pct,p0_p5,gro_growthGeneralAndAdministrativeExpenses,0.004,0.004
car_simple_pct,p0_p5,gro_growthSellingAndMarketingExpenses,-0.048,0.048
car_simple_pct,p0_p5,gro_growthOtherExpenses,-0.013,0.013
car_simple_pct,p0_p5,gro_growthOperatingExpenses,-0.077,0.077
car_simple_pct,p0_p5,gro_growthCostAndExpenses,-0.068,0.068
car_simple_pct,p0_p5,gro_growthInterestIncome,-0.002,0.002
car_simple_pct,p0_p5,gro_growthInterestExpense,-0.06,0.06
car_simple_pct,p0_p5,gro_growthDepreciationAndAmortization,0.002,0.002
car_simple_pct,p0_p5,gro_growthEBITDA,-0.003,0.003
car_simple_pct,p0_p5,gro_growthOperatingIncome,-0.066,0.066
car_simple_pct,p0_p5,gro_growthIncomeBeforeTax,-0.048,0.048
car_simple_pct,p0_p5,gro_growthIncomeTaxExpense,0.037,0.037
car_simple_pct,p0_p5,gro_growthNetIncome,0.037,0.037
car_simple_pct,p0_p5,gro_growthEPS,0.032,0.032
car_simple_pct,p0_p5,gro_growthEPSDiluted,0.031,0.031
car_simple_pct,p0_p5,gro_growthWeightedAverageShsOut,0.014,0.014
car_simple_pct,p0_p5,gro_growthWeightedAverageShsOutDil,0.055,0.055
car_simple_pct,p0_p5,gro_growthEBIT,-0.099,0.099
car_simple_pct,p0_p5,gro_growthNonOperatingIncomeExcludingInterest,-0.015,0.015
car_simple_pct,p0_p5,gro_growthNetInterestIncome,0.029,0.029
car_simple_pct,p0_p5,gro_growthTotalOtherIncomeExpensesNet,-0.0,0.0
car_simple_pct,p0_p5,gro_growthNetIncomeFromContinuingOperations,0.029,0.029
car_simple_pct,p0_p5,gro_growthOtherAdjustmentsToNetIncome,-0.006,0.006
car_simple_pct,p0_p5,gro_growthNetIncomeDeductions,-0.059,0.059
car_simple_pct,p0_p5,est_revenueLow,-0.124,0.124
car_simple_pct,p0_p5,est_revenueHigh,-0.125,0.125
car_simple_pct,p0_p5,est_revenueAvg,-0.125,0.125
car_simple_pct,p0_p5,est_ebitdaLow,-0.111,0.111
car_simple_pct,p0_p5,est_ebitdaHigh,-0.11,0.11
car_simple_pct,p0_p5,est_ebitdaAvg,-0.111,0.111
car_simple_pct,p0_p5,est_ebitLow,-0.139,0.139
car_simple_pct,p0_p5,est_ebitHigh,-0.137,0.137
car_simple_pct,p0_p5,est_ebitAvg,-0.139,0.139
car_simple_pct,p0_p5,est_netIncomeLow,-0.132,0.132
car_simple_pct,p0_p5,est_netIncomeHigh,-0.124,0.124
car_simple_pct,p0_p5,est_netIncomeAvg,-0.127,0.127
car_simple_pct,p0_p5,est_sgaExpenseLow,-0.093,0.093
car_simple_pct,p0_p5,est_sgaExpenseHigh,-0.091,0.091
car_simple_pct,p0_p5,est_sgaExpenseAvg,-0.092,0.092
car_simple_pct,p0_p5,est_epsAvg,0.02,0.02
car_simple_pct,p0_p5,est_epsHigh,0.027,0.027
