ticker,earnings_date,day0_date,day0_dt,call_date,call_dt,call_gap_days,transcript_folder_date,section,qa_marker,speaker,text
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Larry Ellison,"I acknowledge for interrupting. The really spectacular logos [indiscernible] there's some of them are pretty spectacular on there. But we have some that are much larger and much – and absolutely shocking. I've been alluding to these, but sometimes we're in the middle of an 18-month implementation. And the customer doesn't want any mention. If I could mention them all, it would be – it’s front page news. I mean it's a very big deal. Yes. I agree with you. It's an historic event. It is – I think a long time ago, I said there are two technologies that will drive Oracle's future, one is the autonomous database and the other is ERP. We are – reading the Gartner report, we are so dominant. Our product is so much better than anyone else's product in the cloud. We expect to get a significant number more than half of SAP's customers we’ll get. But keeping our own, yes, plus getting a lot of it from the smaller companies like M4 and Lawson."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Mark Murphy,"So Larry, the ones that we see, which aren't too savvy, you mentioned DHL and Honda and Lloyds Bank. Is that a precursor to moving to Oracle core financials eventually. And I'm just wondering which of Oracle strength is really catalyzing that wave of replacements?"
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Larry Ellison,"Okay. So there are two lists. One, the first half of the list that I read and they're about equal sized lists where people that are already moved from SAP financials to Oracle financials. The second list where people that had partially moved to Oracle, but still were running SAP financials in some places. In other words, we don't consider it a complete win until we replace out. If we just sell procurement and supply chain and manufacturing and things like that, but they still run SAP financials we don't consider that a complete win. That's what we call our surround strategy. But once you start using our cloud products and compare that with SAPs on premise products, we think the vast majority of these companies that it started the journey, we'll finish the journey. And they'll want financials in the cloud, just like they have supply chain in the cloud, in procurement in the cloud. So yes, we expect company – we've already seen companies migrate off the second list. They buy procurement, they buy supply chain and they see, okay, I like that. And I'm going to buy financials. So yes, we expect all of those or excuse me, the vast majority of those customers to eventually standardize on Fusion Cloud ERP for everything."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Operator,Our next question is from Mark Moerdler with Sanford Bernstein.
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Mark Moerdler,"Thank you. Thank you very much for taking my question and appreciate the additional color that Safra you gave on the call. I'd like to turn to OCI Gen2. We've been hearing about security concerns from consumer internet companies. To what extent has OCI security technology helped you in business with these companies and is consumer internet a big driver for OCI Gen2, also to be clear, this is not about TikTok, it's that all the other consumer internet company opportunities. Thank you."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Larry Ellison,"Yes. Well I think there are two things that are interesting about OCI. One on the security front. One is we believe security should be always be turned on and in other words, there is no light switch, security on, security off. We have these things called max security zones in OCI where you cannot turn security off and max security is always turned on. It's a safe place to go inside of OCI. No one has anything like this, where security is always turned on. You cannot turn it off. You cannot open up a link – a network link that puts your infrastructure and your data in jeopardy. That's one thing. So security is always on. The second thing is autonomy is very interesting, because the Oracle autonomous database, by the way, the Oracle autonomous database is not the only autonomous product we have. We have autonomous Linux that is the foundation of OCS, the foundation operating system inside of the OCI network. Oracle autonomous, Linux, Oracle autonomous database has no human labor associated with them. Okay. So everyone says, well, that's a huge cost saving. It is, but that's not the most important benefit. The most important benefit if there is no human labor, there is no human error. If there's no human labor, there's no human mission, there's no opportunity for an insider to corrupt the system. There's no opportunity for a user to misconfigure a system that creates a security vulnerability that will lead to the loss of data. So, we think one of the most attractive aspects of OCI, other than its high performance, low cost, all of that, everyone likes to pay less and they do with OCI. But we do a better job of securing your data than any other cloud vendor. We've seen that be the decisive feature in winning a lot of these deals with ISVs and end user customers."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Mark Moerdler,I appreciate it. Thank you for the additional color.
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Operator,Our next question comes from Phil Winslow with Wells Fargo.
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Phil Winslow,"Hi, thanks for taking my question. Congrats on a strong quarter. I just wanted to focus in on the license line it was up 4% as reported to be a flat constant currency off of what was actually the toughest comp for this fiscal year. Wondering if you can provide some context of sort of what is driving that particularly sort of relative to the strength that you are also seeing in the cloud side? Is this the Oracle database, is this the add-ons to the Oracle database? Any sort of more color there. And then also in particular in sort of in conjunction with the cloud, that'd be great."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Safra Catz,"So let me take that. So the Oracle database remains very strong and what's good about the Oracle database is you can also bring your own license to the cloud. So it's both on-premise and in the cloud can be used there. And it remains very, very strong. The installed base of the Oracle database continues to grow. And that is of course our central piece. Now, in addition, Java on-premise continues to do very well as more and more companies continue to invest in Java and trust Java for their own applications. And in addition, our vertical applications, some of our industry applications still require on-premise license for the customers’ use. We also have cloud services in many of these verticals, but especially in telecommunications, as many of the communications companies move to 5G, we are a very central part of their transition to 5G and need our license in those areas. So database tops, doing incredibly well, Java doing very, very well and our vertical applications. And then pretty much everything else of course as you know is offered just in the cloud."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Phil Winslow,Perfect. Thank you very much for the color. Appreciate it.
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Operator,Our final question comes from Brad Zelnick with Crédit Suisse.
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Brad Zelnick,"Great. Thank you so much for taking the question. And congrats as well on a great quarter. Larry, it's so great to hear every single one of those SAP wins, especially since investors think of SAP's customer relationships as being so deep. So clearly by displacing them in so many accounts, it speaks volumes to the quality of your product and trust that these companies place with Oracle. So, my question is this, why now, and why from a product perspective, you mentioned Gartner's take, but since Oracle has always competed on having better products, what have you been doing product wise that's enabled you to pull ahead of them like this and what do you need to continue to do product wise to remain ahead?"
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Larry Ellison,"So well we started 10 years ago to build fusion financials for the cloud to rewrite all – PeopleSoft ERP, JD Edwards ERP, and of course, Oracle E-Business Suite, we had these three separate on-premise ERP systems, and we decided a decade ago to rewrite all of that with the cloud. And SAP unbelievably, they just, I mean – and we did a very good job. We started a decade ago and we did, I think, a very good job redoing a big job, to say the least, redoing our ERP products for the cloud. That said, SAP chose not to rewrite their ERP products. Instead, they made a bunch of acquisitions. They bought Concur, they bought Ariba, they bought SuccessFactors, but they never – and we made some acquisitions also by the way, [indiscernible] and others right now at other things. But we rewrote everything for the cloud. SAP instead, embedded their own database called HANA and focused on this new database and never really rewrote their ERP code for the cloud. I mean, it's just an unbelievable error. They worked on a new database and the, the thing we're competing with at so-called S/4HANA in the cloud, is what the SAP calls it, is not a cloud product at all. It is the 35-year-old ABAP, this is written in a programming language called ABAP. Oracle Fusion is written entirely in Java. And it's been entirely rewritten overload over the last decade. SAP stuff is literally 30 years old. The same that they've always had, that they now will host for you. So I would say we did a competent job rewriting for the cloud, SAP just entirely missed the boat.  So SAP really is more responsible for our leadership position than we are. Again, they never rewrote their application for the cloud. It's unbelievable what's happened. And their customers are noticing. We offer a new release of our ERP system every 90 days. We offer new features and functions. That's how the cloud works. You are on the cloud, you get new features and functions, you are on this 90-day cadence. We give you more features and more capabilities every 90 days. SAP has nothing like that. It's not a cloud system. It's simply is okay, you can get the SAP S/4HANA and you can get it hosted by somebody, but they don't even have a cloud. They never built a cloud. That's what happened."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Ken Bond,"Thank you, Larry. A telephonic replay of this conference call will be available for the next 24 hours. Dial-in information can be found in the press release issued earlier today. Please call the Investor Relations department with any follow-up questions from this call. And we look forward to speaking with you. Thank you for joining us today. With that, I will turn the call back to Erica for closing."
ORCL,2021-03-10,2021-03-11,,2021-03-10,2021-03-10T17:00:00-05:00,0,2021-03-10,qa,,Operator,Thank you for joining today's Oracle's third quarter of 2021 earnings conference call. We appreciate your participation. You may now disconnect.
ORCL,2021-06-15,2021-06-16,,2021-06-15,2021-06-15T17:00:00-04:00,0,2021-06-15,prepared,,Operator,"Welcome to Oracle’s Fourth Quarter 2021 Earnings Conference Call. Now, I’d like to turn today’s call over to Ken Bond, Senior Vice President."
ORCL,2021-06-15,2021-06-16,,2021-06-15,2021-06-15T17:00:00-04:00,0,2021-06-15,prepared,,Ken Bond,"Thank you, Erica. Good afternoon, everyone, and welcome to Oracle’s fourth quarter and fiscal year 2021 earnings conference call. A copy of the press release and financial tables, which includes a GAAP to non-GAAP reconciliation and other supplemental financial information, can be viewed and downloaded from our Investor Relations website. Additionally, a list of many customers who purchased Oracle Cloud Services or went live on Oracle Cloud recently will be available from our Investor Relations website as well. On the call today are Chairman and Chief Technology Officer, Larry Ellison; and CEO, Safra Catz. As a reminder, today’s discussion will include forward-looking statements including predictions, expectations, estimates or other information that might be considered forward-looking. Throughout today’s discussion, we will present some important factors relating to our business which may potentially affect these forward-looking statements. These forward-looking statements are also subject to risks and uncertainties that may cause actual results to differ materially from the statements being made today. As a result, we caution you from placing undue reliance on these you from placing undue reliance on these forward-looking statements and encouraging you to review our most recent reports including our 10-K and 10-Q and any applicable amendments for a complete discussion of these factors and other risks that may affect our future results or the market price of our stock. And finally, we are not obligating ourselves to revise our results or these forward-looking statements in light of new information or future events. Before taking the questions, we’ll begin with a few prepared remarks. And with that, I’ll turn the call over to Safra."
